middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z,group_id,inter_id
-9927.753,-5996.541,205.366,-10063.942,-6263.847,205.366,-9791.563,-5729.235,205.366,10,-1
-9607.902,-6183.53,195.834,-9744.092,-6450.836,195.834,-9471.713,-5916.224,195.834,10,-1
-9189.634,-6380.361,161.626,-9325.823,-6647.667,161.626,-9053.444,-6113.055,161.626,10,10
-15373.792,-7116.977,466.699,-15673.117,-7137.087,466.699,-15074.467,-7096.866,466.699,11,11
-15333.737,-6630.626,472.563,-15632.98,-6609.325,472.563,-15034.494,-6651.928,472.563,11,-1
-15293.684,-6124.25,480.166,-15592.926,-6102.948,480.166,-14994.441,-6145.552,480.166,11,-1
-15247.285,-5474.666,496.08,-15546.527,-5453.364,496.08,-14948.043,-5495.968,496.08,11,-1
-15190.575,-4912.723,514.798,-15489.818,-4891.421,514.798,-14891.332,-4934.024,514.798,11,-1
-15118.401,-4273.449,532.624,-15417.645,-4252.147,532.624,-14819.158,-4294.75,532.624,11,-1
-15025.604,-3598.087,550.095,-15317.464,-3528.679,550.095,-14733.743,-3667.495,550.095,11,-1
-14870.94,-2907.259,563.764,-15162.801,-2837.851,563.764,-14579.08,-2976.667,563.764,11,-1
-14711.126,-2273.142,571.674,-14997.652,-2184.245,571.674,-14424.6,-2362.038,571.674,11,-1
-14468.82,-1546.226,569.936,-14750.757,-1443.7,569.936,-14186.884,-1648.752,569.936,11,-1
-14205.896,-886.331,538.941,-14482.558,-770.319,538.941,-13929.235,-1002.344,538.941,11,-1
-13891.417,-159.416,465.646,-14168.078,-43.404,465.646,-13614.756,-275.428,465.646,11,-1
-13628.493,407.681,390.198,-13905.154,523.694,390.198,-13351.832,291.669,390.198,11,-1
-13226.369,1067.576,291.547,-13477.162,1232.206,291.547,-12975.576,902.946,291.547,11,-1
-12777.848,1629.518,207.427,-13007.961,1821.996,207.427,-12547.734,1437.039,207.427,11,-1
-12215.908,2165.683,141.181,-12413.698,2391.247,141.181,-12018.118,1940.119,141.181,11,-1
-11607.571,2521.407,127.54,-11760.359,2779.585,127.54,-11454.783,2263.23,127.54,11,-1
-11128.117,2696.692,143.396,-11210.217,2985.239,143.396,-11046.018,2408.144,143.396,11,-1
-10566.179,2768.867,173.661,-10576.649,3068.684,173.661,-10555.708,2469.05,173.661,11,-1
-9957.841,2748.245,219.859,-9968.312,3048.062,219.859,-9947.37,2448.428,219.859,11,-1
-9473.551,2686.421,263.287,-9432.389,2983.583,263.287,-9514.713,2389.258,263.287,11,-1
-8875.914,2573.076,321.779,-8810.467,2865.85,321.779,-8941.361,2280.302,321.779,11,-1
-8334.95,2454.579,377.935,-8269.503,2747.353,377.935,-8400.397,2161.805,377.935,11,-1
-7768.227,2330.93,436.828,-7702.78,2623.704,436.828,-7833.673,2038.156,436.828,11,-1
-7170.592,2222.737,497.199,-7105.145,2515.511,497.199,-7236.039,1929.963,497.199,11,-1
-6638.081,2135.957,548.59,-6572.634,2428.731,548.59,-6703.527,1843.183,548.59,11,-1
-6148.961,2132.013,590.979,-6135.819,2431.725,590.979,-6162.103,1832.301,590.979,11,-1
-5703.231,2183.292,623.788,-5711.317,2483.183,623.788,-5695.145,1883.401,623.788,11,8
-3684.353,-3305.827,160.58,-3386.049,-3273.978,160.58,-3982.658,-3337.675,160.58,12,9
-3684.353,-2840.264,201.063,-3390.38,-2780.433,201.063,-3978.326,-2900.094,201.063,12,-1
-3780.205,-2343.891,260.476,-3489.769,-2268.743,260.476,-4070.64,-2419.039,260.476,12,-1
-3934.252,-1854.365,313.093,-3643.816,-1779.217,313.093,-4224.688,-1929.513,313.093,12,-1
-4132.8,-1334.03,363.2,-3852.593,-1226.867,363.2,-4413.007,-1441.193,363.2,12,-1
-4341.62,-875.313,392.412,-4061.413,-768.15,392.412,-4621.827,-982.477,392.412,12,-1
-4557.286,-368.671,447.16,-4277.079,-261.508,447.16,-4837.493,-475.835,447.16,12,-1
-4752.413,100.315,485.142,-4472.206,207.479,485.142,-5032.62,-6.848,485.142,12,-1
-4937.271,624.074,536.286,-4657.063,731.237,536.286,-5217.478,516.91,536.286,12,-1
-5074.201,1147.832,583.153,-4793.994,1254.996,583.153,-5354.408,1040.669,583.153,12,-1
-5108.434,1733.209,624.694,-4811.655,1777.054,624.694,-5405.212,1689.365,624.694,12,8
-4711.335,2633.527,652.072,-4525.054,2398.369,652.072,-4897.617,2868.684,652.072,13,8
-4314.236,2900.541,656.642,-4148.447,2650.512,656.642,-4480.024,3150.569,656.642,13,-1
-3787.055,3116.206,638.534,-3656.179,2846.258,638.534,-3917.93,3386.153,638.534,13,-1
-3335.184,3270.252,615.127,-3247.913,2983.227,615.127,-3422.456,3557.278,615.127,13,-1
-2797.732,3417.452,586.071,-2710.461,3130.427,586.071,-2885.004,3704.478,586.071,13,-1
-2263.704,3622.848,558.008,-2135.043,3351.838,558.008,-2392.365,3893.857,558.008,13,-1
-1818.68,3852.207,540.669,-1646.614,3606.457,540.669,-1990.747,4097.957,540.669,13,-1
-1531.126,4091.835,535.7,-1322.891,3875.877,535.7,-1739.361,4307.793,535.7,13,7
-1110.005,5097.372,509.319,-823.213,5185.408,509.319,-1396.797,5009.336,509.319,14,7
-1101.41,5634.52,485.287,-808.71,5700.295,485.287,-1394.11,5568.744,485.287,14,-1
-1208.839,6167.369,458.56,-916.138,6233.145,458.56,-1501.539,6101.593,458.56,14,-1
-1359.239,6635.759,432.616,-1083.3,6753.478,432.616,-1635.178,6518.041,432.616,14,-1
-1518.234,7018.208,411.079,-1242.295,7135.927,411.079,-1794.173,6900.49,411.079,14,-1
-1724.497,7413.549,388.664,-1466.914,7567.337,388.664,-1982.08,7259.76,388.664,14,-1
-2021.001,7791.701,367.083,-1774.41,7962.559,367.083,-2267.593,7620.843,367.083,14,-1
-2403.448,8217.121,342.956,-2182.688,8420.259,342.956,-2624.208,8013.983,342.956,14,6
-3189.829,8681.213,324.51,-3100.343,8967.556,324.51,-3279.315,8394.87,324.51,15,6
-3671.111,8840.208,331.229,-3581.625,9126.551,331.229,-3760.597,8553.865,331.229,15,-1
-4229.406,9089.012,353.689,-4107.284,9363.03,353.689,-4351.528,8814.993,353.689,15,-1
-4818.044,9362.091,387.921,-4695.922,9636.109,387.921,-4940.166,9088.072,387.921,15,-1
-5394.544,9671.578,429.335,-5272.422,9945.597,429.335,-5516.666,9397.56,429.335,15,-1
-5989.251,9956.792,475.591,-5867.129,10230.811,475.591,-6111.373,9682.773,475.591,15,-1
-6565.749,10199.527,519.59,-6443.627,10473.546,519.59,-6687.871,9925.509,519.59,15,-1
-7190.796,10399.784,562.645,-7111.747,10689.183,562.645,-7269.845,10110.386,562.645,15,-1
-7894.734,10509.015,597.179,-7869.885,10807.983,597.179,-7919.584,10210.046,597.179,15,-1
-8446.959,10496.878,610.868,-8485.953,10794.333,610.868,-8407.965,10199.423,610.868,15,-1
-9005.253,10308.759,610.237,-9107.024,10590.969,610.237,-8903.481,10026.549,610.237,15,-1
-9366.936,10124.069,598.215,-9529.926,10375.931,598.215,-9203.945,9872.208,598.215,15,-1
-9672.188,9852.164,576.817,-9879.132,10069.36,576.817,-9465.243,9634.968,576.817,15,-1
-9967.179,9526.39,546.222,-10200.087,9715.477,546.222,-9734.271,9337.303,546.222,15,-1
-10198.04,9200.618,514.109,-10447.047,9367.937,514.109,-9949.033,9033.3,514.109,15,-1
-10434.036,8833.804,479.192,-10683.043,9001.122,479.192,-10185.029,8666.485,479.192,15,-1
-10678.743,8428.395,437.709,-10927.75,8595.713,437.709,-10429.736,8261.076,437.709,15,-1
-10934.407,8019.333,394.563,-11183.414,8186.65,394.563,-10685.4,7852.015,394.563,15,-1
-11178.819,7670.915,356.745,-11427.826,7838.233,356.745,-10929.812,7503.597,356.745,15,-1
-11405.262,7360.857,324.13,-11641.147,7546.216,324.13,-11169.376,7175.498,324.13,15,-1
-11680.479,7057.766,291.713,-11858.452,7299.273,291.713,-11502.507,6816.259,291.713,15,-1
-12042.795,6782.547,260.454,-12170.945,7053.798,260.454,-11914.645,6511.295,260.454,15,-1
-12366.786,6622.292,243.165,-12447.401,6911.258,243.165,-12286.171,6333.326,243.165,15,-1
-12701.228,6559.583,235.677,-12720.604,6858.956,235.677,-12681.851,6260.209,235.677,15,-1
-12952.06,6563.066,232.564,-12911.687,6860.337,232.564,-12992.433,6265.795,232.564,15,-1
-13202.89,6608.356,230.029,-13125.586,6898.225,230.029,-13280.193,6318.487,230.029,15,-1
-13432.819,6705.902,222.434,-13308.672,6979.009,222.434,-13556.967,6432.795,222.434,15,-1
-13697.586,6838.286,213.173,-13548.597,7098.675,213.173,-13846.575,6577.897,213.173,15,-1
-13930.997,7047.313,201.505,-13735.136,7274.554,201.505,-14126.858,6820.072,201.505,15,-1
-14178.344,7315.564,184.886,-13949.675,7509.756,184.886,-14407.013,7121.373,184.886,15,-1
-14404.785,7604.718,169.184,-14155.568,7771.724,169.184,-14654.002,7437.711,169.184,15,-1
-14596.395,7928.709,154.322,-14330.513,8067.658,154.322,-14862.276,7789.76,154.322,15,-1
-14767.1,8284.054,140.846,-14491.661,8402.938,140.846,-15042.538,8165.169,140.846,15,-1
-14920.385,8646.364,130.375,-14644.946,8765.249,130.375,-15195.823,8527.479,130.375,15,-1
-15028.378,9043.517,125.027,-14739.847,9125.672,125.027,-15316.909,8961.361,125.027,15,-1
-15108.503,9461.568,137.328,-14812.915,9512.828,137.328,-15404.091,9410.309,137.328,15,-1
-15153.792,9886.588,170.702,-14855.188,9915.485,170.702,-15452.396,9857.69,170.702,15,-1
-15153.792,10294.188,216.857,-14853.795,10292.847,216.857,-15453.789,10295.53,216.857,15,-1
-15115.473,10670.433,269.638,-14818.138,10630.532,269.638,-15412.808,10710.333,269.638,15,-1
-15035.346,11140.74,341.644,-14748.393,11053.229,341.644,-15322.299,11228.251,341.644,15,-1
-14913.416,11614.53,418.112,-14626.463,11527.02,418.112,-15200.369,11702.041,418.112,15,-1
-14746.196,12060.452,489.533,-14469.966,11943.42,489.533,-15022.427,12177.484,489.533,15,-1
-14516.269,12530.761,556.08,-14261.124,12372.96,556.08,-14771.413,12688.562,556.08,15,-1
-14268.922,12948.81,599.611,-14023.622,12776.103,599.611,-14514.222,13121.517,599.611,15,-1
-13969.32,13335.51,620.271,-13754.865,13125.727,620.271,-14183.775,13545.293,620.271,15,-1
-13627.909,13694.336,622.208,-13413.454,13484.553,622.208,-13842.364,13904.119,622.208,15,-1
-13265.599,14021.812,615.87,-13062.368,13801.137,615.87,-13468.829,14242.486,615.87,15,-1
-12868.453,14314.447,606.756,-12678.363,14082.357,606.756,-13058.543,14546.537,606.756,15,-1
-12464.334,14582.695,593.479,-12295.023,14335.038,593.479,-12633.645,14830.353,593.479,15,-1
-12063.701,14802.172,578.418,-11912.828,14542.87,578.418,-12214.574,15061.474,578.418,15,-1
-11656.104,15004.23,560.892,-11519.732,14737.017,560.892,-11792.475,15271.444,560.892,15,-1
-11234.568,15181.902,542.077,-11122.29,14903.705,542.077,-11346.847,15460.1,542.077,15,-1
-10785.162,15349.123,521.893,-10677.435,15069.133,521.893,-10892.89,15629.113,521.893,15,-1
-10367.109,15491.958,504.3,-10269.257,15208.365,504.3,-10464.962,15775.551,504.3,15,-1
-9882.869,15627.822,484.24,-9785.017,15344.229,484.24,-9980.722,15911.415,484.24,15,-1
-9377.721,15742.785,463.46,-9306.2,15451.436,463.46,-9449.241,16034.135,463.46,15,-1
-8896.962,15847.296,445.374,-8825.441,15555.946,445.374,-8968.482,16138.646,445.374,15,-1
-8426.652,15920.452,429.289,-8368.896,15626.064,429.289,-8484.409,16214.84,429.289,15,-1
-7973.763,15990.127,416.605,-7916.005,15695.739,416.605,-8031.52,16284.515,416.605,15,-1
-7517.387,16052.834,405.675,-7482.435,15754.877,405.675,-7552.34,16350.791,405.675,15,-1
-6970.434,16098.121,396.986,-6935.481,15800.164,396.986,-7005.386,16396.078,396.986,15,-1
-6514.059,16132.957,394.657,-6479.106,15835.0,394.657,-6549.011,16430.914,394.657,15,-1
-6071.619,16146.893,395.077,-6076.417,15846.931,395.077,-6066.82,16446.854,395.077,15,-1
-5601.31,16112.056,397.212,-5645.209,15815.285,397.212,-5557.411,16408.826,397.212,15,-1
-5144.935,16021.478,400.795,-5222.734,15731.741,400.795,-5067.135,16311.214,400.795,15,-1
-4632.819,15882.13,405.577,-4710.619,15592.394,405.577,-4555.02,16171.866,405.577,15,-1
-4148.574,15739.297,410.927,-4235.587,15452.192,410.927,-4061.562,16026.401,410.927,15,-1
-3678.264,15554.657,417.175,-3765.276,15267.553,417.175,-3591.251,15841.762,417.175,15,-1
-3200.986,15373.503,424.485,-3287.999,15086.398,424.485,-3113.974,15660.607,424.485,15,-1
-2779.449,15178.411,430.29,-2897.12,14902.451,430.29,-2661.779,15454.371,430.29,15,-1
-2225.528,14958.935,439.097,-2343.198,14682.975,439.097,-2107.858,15234.895,439.097,15,-1
-1762.186,14774.297,445.99,-1879.856,14498.337,445.99,-1644.516,15050.257,445.99,15,-1
-1305.811,14603.595,452.323,-1411.26,14322.738,452.323,-1200.362,14884.451,452.323,15,-1
-866.855,14471.211,457.84,-947.641,14182.293,457.84,-786.069,14760.129,457.84,15,-1
-375.642,14338.828,463.838,-456.428,14049.91,463.838,-294.856,14627.746,463.838,15,-1
153.892,14262.187,460.227,73.106,13973.269,460.227,234.677,14551.104,460.227,15,-1
438.214,14235.531,467.197,357.428,13946.613,467.197,519.0,14524.449,467.197,15,5
753.635,13751.295,425.999,457.579,13799.781,425.999,1049.691,13702.809,425.999,16,5
589.261,13333.696,375.899,293.205,13382.183,375.899,885.317,13285.21,375.899,16,-1
487.082,12924.982,328.207,188.576,12954.88,328.207,785.589,12895.085,328.207,16,-1
407.117,12489.613,281.388,109.104,12524.088,281.388,705.129,12455.139,281.388,16,-1
296.053,12027.59,237.671,-1.96,12062.064,237.671,594.066,11993.115,237.671,16,-1
189.432,11618.878,187.749,-108.581,11653.353,187.749,487.444,11584.403,187.749,16,4
-454.145,10679.728,124.788,-592.112,10946.12,124.788,-316.177,10413.335,124.788,17,4
-921.333,10341.253,141.285,-1095.248,10585.698,141.285,-747.418,10096.808,141.285,17,-1
-1245.505,10007.545,163.963,-1456.159,10221.145,163.963,-1034.851,9793.945,163.963,17,-1
-1579.211,9607.096,200.124,-1789.865,9820.695,200.124,-1368.557,9393.496,200.124,17,-1
-1865.245,9287.69,235.578,-2075.899,9501.29,235.578,-1654.59,9074.091,235.578,17,-1
-2108.373,9054.096,265.311,-2319.027,9267.695,265.311,-1897.719,8840.496,265.311,17,-1
-2399.175,8810.965,304.529,-2609.829,9024.564,304.529,-2188.521,8597.365,304.529,17,6
521.628,11010.675,135.387,590.389,11302.688,135.387,452.867,10718.661,135.387,18,4
876.541,11051.771,154.726,927.35,11347.437,154.726,825.732,10756.104,154.726,18,-1
1227.719,11081.659,180.282,1219.811,11381.555,180.282,1235.626,10781.764,180.282,18,-1
1567.688,11089.131,158.133,1559.78,11389.026,158.133,1575.596,10789.235,158.133,18,-1
1933.808,11055.505,127.338,1925.9,11355.4,127.338,1941.716,10755.609,127.338,18,-1
2296.193,11014.409,154.401,2355.734,11308.441,154.401,2236.651,10720.377,154.401,18,-1
2658.577,10932.218,155.599,2741.62,11220.495,155.599,2575.534,10643.94,155.599,18,-1
3080.736,10838.818,137.436,3163.779,11127.096,137.436,2997.693,10550.541,137.436,18,-1
3465.537,10708.059,142.443,3579.841,10985.43,142.443,3351.233,10430.688,142.443,18,-1
3850.337,10558.62,144.537,3964.641,10835.991,144.537,3736.033,10281.249,144.537,18,-1
4238.872,10371.824,109.174,4353.176,10649.195,109.174,4124.568,10094.453,109.174,18,-1
4619.936,10147.667,122.922,4782.831,10399.59,122.922,4457.041,9895.744,122.922,18,-1
4997.262,9904.831,124.344,5160.157,10156.754,124.344,4834.367,9652.908,124.344,18,-1
5326.022,9635.841,125.121,5524.224,9861.043,125.121,5127.821,9410.639,125.121,18,-1
5621.16,9396.741,125.126,5819.362,9621.943,125.126,5422.958,9171.539,125.126,18,-1
5897.619,9112.811,125.126,6137.815,9292.549,125.126,5657.422,8933.072,125.126,18,-1
6144.188,8772.839,125.125,6384.385,8952.577,125.125,5903.992,8593.101,125.125,18,-1
6274.947,8507.586,125.125,6550.388,8626.464,125.125,5999.505,8388.708,125.125,18,-1
6342.192,8294.637,125.125,6639.379,8335.621,125.125,6045.005,8253.652,125.125,18,-1
6345.928,8100.368,125.125,6645.879,8094.983,125.125,6045.976,8105.753,125.125,18,-1
6342.192,7913.571,125.125,6642.144,7908.186,125.125,6042.241,7918.956,125.125,18,-1
6316.042,7726.774,125.125,6612.893,7683.421,125.125,6019.19,7770.128,125.125,18,-1
6267.476,7517.565,125.125,6556.281,7436.379,125.125,5978.67,7598.751,125.125,18,-1
6177.813,7241.108,125.125,6461.863,7144.59,125.125,5893.764,7337.627,125.125,18,-1
6035.85,6867.518,125.125,6319.899,6771.0,125.125,5751.801,6964.037,125.125,18,-1
5882.678,6505.135,125.125,6166.728,6408.617,125.125,5598.629,6601.654,125.125,18,-1
5729.505,6124.072,125.126,6013.555,6027.554,125.126,5445.456,6220.591,125.126,18,-1
5617.428,5787.84,125.126,5901.478,5691.321,125.126,5333.379,5884.358,125.126,18,-1
5490.409,5332.059,125.635,5774.458,5235.541,125.635,5206.359,5428.578,125.635,18,3
11069.262,983.109,370.686,11318.856,1149.549,370.686,10819.667,816.668,370.686,19,2
10846.766,1355.154,287.534,11096.36,1521.595,287.534,10597.171,1188.714,287.534,19,-1
10591.442,1687.077,216.633,10833.827,1863.853,216.633,10349.058,1510.301,216.633,19,-1
10219.397,2073.711,149.45,10446.408,2269.839,149.45,9992.387,1877.584,149.45,19,-1
9876.534,2401.986,124.344,10090.342,2612.43,124.344,9662.727,2191.543,124.344,19,-1
9493.548,2679.196,124.344,9676.705,2916.795,124.344,9310.391,2441.596,124.344,19,-1
9088.678,2927.226,124.344,9244.964,3183.301,124.344,8932.392,2671.151,124.344,19,-1
8574.382,3146.075,124.344,8693.279,3421.508,124.344,8455.484,2870.642,124.344,19,-1
8096.56,3324.802,124.344,8193.966,3608.549,124.344,7999.154,3041.056,124.344,19,-1
7618.736,3503.529,124.446,7716.142,3787.276,124.446,7521.331,3219.782,124.446,19,-1
7162.798,3667.667,124.344,7281.51,3943.18,124.344,7044.086,3392.154,124.344,19,-1
6648.5,3886.517,124.344,6802.145,4144.186,124.344,6494.856,3628.847,124.344,19,-1
6269.161,4090.777,124.344,6422.806,4348.446,124.344,6115.517,3833.107,124.344,19,-1
5824.167,4397.165,124.43,6008.598,4633.777,124.43,5639.736,4160.553,124.43,19,3
4953.621,4946.37,159.719,4971.127,5245.859,159.719,4936.115,4646.881,159.719,20,3
4497.9,5156.704,174.78,4615.568,5432.665,174.78,4380.231,4880.744,174.78,20,-1
4008.641,5297.61,213.131,4086.203,5587.411,213.131,3931.078,5007.81,213.131,20,-1
3460.67,5415.033,225.551,3517.165,5709.666,225.551,3404.175,5120.4,225.551,20,-1
2924.441,5489.4,268.184,2928.251,5789.375,268.184,2920.631,5189.424,268.184,20,-1
2356.899,5505.056,309.583,2360.709,5805.032,309.583,2353.089,5205.081,309.583,20,-1
1812.842,5489.4,349.293,1783.399,5787.952,349.293,1842.285,5190.848,349.293,20,-1
1221.816,5422.861,386.416,1150.553,5714.274,386.416,1293.079,5131.448,386.416,20,-1
654.274,5285.868,424.375,583.01,5577.281,424.375,725.537,4994.455,424.375,20,-1
192.412,5141.048,456.817,121.149,5432.461,456.817,263.675,4849.635,456.817,20,-1
-202.91,4988.399,483.055,-313.007,5267.467,483.055,-92.814,4709.332,483.055,20,-1
-578.662,4796.61,504.127,-585.456,5096.533,504.127,-571.868,4496.688,504.127,20,7
