middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z,group_id,inter_id
-13395.07,-1944.132,497.294,-10155.118,-15768.981,125.113,-9978.983,-15195.417,125.113,9,-1
-13147.12,-2196.509,527.844,-9723.765,-15904.309,124.344,-9547.63,-15330.744,124.344,9,-1
-12815.042,-2497.589,568.871,-9296.636,-16043.866,124.344,-9120.501,-15470.302,124.344,9,-1
-12482.966,-2834.091,614.941,-8818.761,-16183.421,124.562,-8642.626,-15609.856,124.562,9,-1
-12204.021,-3113.033,656.267,-8315.513,-16314.516,124.344,-8139.377,-15740.951,124.344,9,-1
-11916.221,-3445.106,702.75,-7832.632,-16430.303,124.344,-7700.336,-15845.069,124.344,9,-1
-11654.986,-3794.891,747.966,-7326.13,-16508.547,124.344,-7276.457,-15910.606,124.344,9,-1
-11442.456,-4171.242,788.783,-6782.836,-16493.346,124.344,-6829.965,-15895.199,124.344,9,6
-11469.479,-5355.784,843.706,-6236.14,-16379.465,124.344,-6405.97,-15804.002,124.344,10,6
-11703.684,-5738.621,840.88,-5817.055,-16202.352,124.344,-6100.453,-15673.498,124.344,10,-1
-11948.961,-6068.483,831.724,-5433.323,-15939.312,124.344,-5800.6,-15464.857,124.344,10,-1
-12198.471,-6372.972,818.447,-5119.193,-15611.348,124.344,-5554.191,-15198.096,124.344,10,-1
-12473.352,-6681.689,800.614,-4845.269,-15214.311,124.344,-5363.274,-14911.541,124.344,10,-1
-12756.693,-6969.261,782.775,-4658.841,-14836.036,124.344,-5194.239,-14565.206,124.344,10,-1
-13078.093,-7324.498,760.515,-4496.073,-14465.588,124.344,-5042.557,-14217.887,124.344,10,-1
-13365.664,-7616.299,741.813,-4354.686,-14049.951,124.344,-4924.179,-13861.064,124.344,10,-1
-13610.945,-7899.642,725.94,-4221.386,-13639.797,124.345,-4790.878,-13450.91,124.345,10,-1
-13885.83,-8259.107,709.498,-4091.503,-13209.135,124.345,-4660.995,-13020.248,124.345,10,-1
-14118.422,-8622.799,698.951,-3937.695,-12757.967,124.345,-4507.188,-12569.08,124.345,10,-1
-14317.179,-8973.801,694.811,-3780.936,-12348.696,124.344,-4322.151,-12089.687,124.344,10,-1
-14494.795,-9358.639,682.435,-3606.621,-12017.155,124.344,-4147.836,-11758.146,124.344,10,-1
-14697.784,-9789.996,648.334,-3432.349,-11696.138,133.397,-3925.629,-11354.562,133.397,10,-1
-14875.398,-10225.582,596.662,-3172.586,-11268.896,170.822,-3665.865,-10927.32,170.822,10,-1
-15044.555,-10682.312,531.71,-2919.659,-10838.236,236.551,-3412.939,-10496.66,236.551,10,-1
-15201.025,-11160.186,457.565,-2629.135,-10380.231,325.168,-3122.415,-10038.655,325.168,10,-1
-15289.834,-11676.12,379.807,-2348.864,-9973.496,409.689,-2842.144,-9631.92,409.689,10,-1
-15302.521,-12052.5,331.433,-2053.237,-9592.408,490.579,-2474.692,-9165.354,490.579,10,-1
-15268.691,-12458.481,292.986,-1750.923,-9301.69,538.655,-2079.75,-8799.821,538.655,10,-1
-15129.133,-12885.609,269.046,-1439.893,-9072.687,552.67,-1768.72,-8570.817,552.67,10,-1
-14930.372,-13236.615,262.626,-824.388,-8062.986,490.876,-1423.391,-8028.401,490.876,10,-1
-14676.634,-13570.707,258.066,-803.315,-7606.636,449.276,-1403.202,-7618.252,449.276,10,-1
-14338.316,-13904.799,248.423,-865.661,-7052.387,424.638,-1456.389,-7157.461,424.638,10,-1
-13991.543,-14124.705,236.904,-980.206,-6509.623,417.791,-1556.406,-6676.935,417.791,10,-1
-13627.854,-14344.609,223.263,-1137.002,-6039.238,392.724,-1713.202,-6206.549,392.724,10,-1
-13154.207,-14572.976,205.346,-1302.116,-5593.753,363.5,-1861.678,-5810.295,363.5,10,-1
-12735.536,-14733.677,189.727,-1540.171,-5069.271,315.551,-2077.503,-5336.242,315.551,10,-1
-12270.346,-14890.148,173.186,-1774.668,-4635.352,275.599,-2288.636,-4944.927,275.599,10,-1
-11788.244,-15021.248,157.828,-2127.678,-4173.448,225.895,-2620.575,-4515.578,225.895,10,-1
-11335.746,-15143.887,145.334,-2504.235,-3757.222,184.417,-2937.218,-4172.583,184.417,10,-1
-10921.307,-15245.379,135.609,-2941.437,-3382.076,150.124,-3300.496,-3862.78,150.124,10,-1
-10481.492,-15368.018,128.347,-3377.048,-3128.037,130.756,-3648.861,-3662.937,130.756,10,-1
-10067.051,-15482.199,125.113,-3860.537,-2911.238,127.428,-4064.881,-3475.369,127.428,10,-1
-9635.697,-15617.526,124.344,-4411.567,-2764.696,142.43,-4545.396,-3349.58,142.43,10,-1
-9208.568,-15757.084,124.344,-4983.879,-2642.811,171.132,-5037.638,-3240.398,171.132,10,-1
-8730.693,-15896.639,124.562,-5483.147,-2589.171,208.314,-5536.906,-3186.758,208.314,10,-1
-8227.445,-16027.733,124.344,-6065.539,-2550.882,257.625,-6076.835,-3150.775,257.625,10,-1
-7766.484,-16137.686,124.344,-6544.174,-2563.26,306.017,-6555.47,-3163.154,306.017,10,-1
-7301.293,-16209.576,124.344,-7068.938,-2597.953,358.902,-7004.486,-3194.481,358.902,10,-1
-6806.401,-16194.272,124.344,-7584.978,-2653.886,416.92,-7486.981,-3245.829,416.92,10,-1
-6321.055,-16091.733,124.344,-8054.809,-2739.525,469.974,-7891.902,-3316.986,469.974,10,-1
-5958.754,-15937.925,124.344,-8508.688,-2859.185,526.128,-8345.781,-3436.646,526.128,10,-1
-5616.961,-15702.085,124.344,-8980.272,-2994.167,583.396,-8773.704,-3557.487,583.396,10,-1
-5336.692,-15404.722,124.344,-9433.798,-3178.051,638.651,-9194.933,-3728.455,638.651,10,-1
-5104.271,-15062.926,124.344,-9912.432,-3400.866,697.099,-9673.566,-3951.269,697.099,10,-1
-4926.54,-14700.621,124.344,-10350.148,-3682.965,743.337,-10003.318,-4172.565,743.337,10,-1
-4769.315,-14341.737,124.344,-10700.871,-3938.788,780.173,-10354.041,-4428.388,780.173,10,-1
-4639.432,-13955.508,124.344,-10960.816,-4169.852,804.445,-10613.986,-4659.452,804.445,10,-1
-4506.132,-13545.354,124.345,-637.654,-8266.042,548.338,-773.459,-8850.472,548.338,10,-1
-4376.249,-13114.691,124.345,-304.629,-8309.014,543.359,-440.434,-8893.443,543.359,10,-1
-4222.441,-12663.523,124.345,97.414,-8446.08,536.931,-133.455,-8999.885,536.931,10,-1
-4051.543,-12219.191,124.344,535.97,-8686.421,527.636,208.627,-9189.259,527.636,10,-1
-3877.229,-11887.65,124.344,924.323,-8990.949,518.453,522.134,-9436.195,518.453,10,-1
-3678.989,-11525.35,133.397,1290.417,-9317.151,508.049,872.222,-9747.399,508.049,10,-1
-3419.226,-11098.108,170.822,1669.994,-9693.149,497.025,1251.799,-10123.397,497.025,10,-1
-3166.299,-10667.448,236.551,1977.953,-10022.598,487.846,1559.758,-10452.846,487.846,10,-1
-2875.775,-10209.443,325.168,2264.55,-10366.487,478.78,1846.108,-10796.495,478.78,10,-1
-2595.504,-9802.708,409.689,2732.15,-10895.844,466.852,2280.896,-11291.279,466.852,10,-1
-2263.965,-9378.881,490.579,3082.223,-11338.49,457.994,2604.037,-11700.896,457.994,10,-1
-1915.337,-9050.756,538.655,3414.758,-11722.79,449.978,2944.804,-12095.81,449.978,10,-1
-1604.306,-8821.752,552.67,3693.347,-12022.281,444.53,3241.17,-12416.662,444.53,10,7
-1123.889,-8045.693,490.876,3997.198,-12344.711,439.595,3550.099,-12744.838,439.595,11,7
-1103.258,-7612.444,449.276,4317.112,-12626.157,436.254,3895.921,-13053.472,436.254,11,-1
-1161.025,-7104.924,424.638,4585.395,-12865.426,434.853,4195.027,-13321.07,434.853,11,-1
-1268.306,-6593.279,417.791,4970.1,-13163.919,444.596,4589.536,-13627.784,444.596,11,-1
-1425.102,-6122.894,392.724,5301.018,-13477.766,466.712,4886.528,-13911.584,466.712,11,-1
-1581.897,-5702.024,363.5,5599.304,-13757.78,491.178,5201.022,-14206.524,491.178,11,-1
-1808.837,-5202.757,315.551,5878.898,-14008.057,508.632,5543.664,-14505.668,508.632,11,-1
-2031.652,-4790.139,275.599,6155.845,-14176.955,534.412,5902.189,-14720.701,534.412,11,-1
-2374.126,-4344.513,225.895,6483.391,-14282.983,542.185,6342.505,-14866.208,542.185,11,-1
-2720.727,-3964.903,184.417,6730.691,-14307.692,557.77,6730.675,-14907.692,557.77,11,-1
-3120.967,-3622.428,150.124,7084.842,-14283.045,558.853,7151.006,-14879.385,558.853,11,-1
-3512.955,-3395.487,130.756,7541.589,-14213.543,532.185,7607.753,-14809.883,532.185,11,-1
-3962.709,-3193.303,127.428,7933.03,-14104.076,502.21,8137.879,-14668.023,502.21,11,-1
-4478.481,-3057.138,142.43,8397.996,-13957.465,492.271,8602.846,-14521.412,492.271,11,-1
-5010.758,-2941.605,171.132,8808.51,-13777.342,482.664,9013.359,-14341.289,482.664,11,-1
-5510.026,-2887.964,208.314,9165.523,-13603.099,441.539,9452.238,-14130.161,441.539,11,-1
-6071.187,-2850.828,257.625,9594.296,-13331.226,404.111,9936.651,-13823.966,404.111,11,-1
-6549.822,-2863.207,306.017,9979.675,-13075.706,376.47,10322.03,-13568.446,376.47,11,-1
-7036.712,-2896.217,358.902,10247.354,-12809.698,348.77,10674.305,-13231.259,348.77,11,-1
-7535.979,-2949.858,416.92,10557.329,-12503.909,322.571,10984.28,-12925.47,322.571,11,-1
-7973.355,-3028.256,469.974,10790.756,-12215.163,299.824,11287.033,-12552.372,299.824,11,-1
-8427.234,-3147.916,526.128,11022.694,-11838.88,280.417,11540.995,-12141.146,280.417,11,-1
-8876.988,-3275.827,583.396,11194.879,-11441.611,268.018,11748.277,-11673.453,268.018,11,-1
-9314.365,-3453.253,638.651,11298.812,-11062.946,262.801,11883.066,-11199.505,262.801,11,-1
-9792.999,-3676.068,697.099,11266.359,-10748.062,251.741,11855.838,-10636.189,251.741,11,-1
-10176.733,-3927.765,743.337,11172.561,-10419.075,231.614,11719.436,-10172.241,231.614,11,-1
-10527.456,-4183.588,780.173,10882.514,-9943.872,196.452,11395.596,-9632.829,196.452,11,-1
-10787.401,-4414.652,804.445,10581.549,-9537.581,165.416,11074.148,-9195.022,165.416,11,6
