middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z
29760.244,7782.515,69.527,30059.039,7809.367,69.527,29461.449,7755.662,69.527
29828.131,7307.332,69.527,30128.109,7303.812,69.527,29528.152,7310.852,69.527
29845.992,6882.084,69.528,30145.971,6878.564,69.528,29546.014,6885.604,69.528
29829.699,6451.197,69.528,30129.678,6447.677,69.528,29529.721,6454.716,69.528
29838.266,6093.956,69.528,30138.244,6090.436,69.528,29538.287,6097.475,69.528
29794.285,5668.18,69.527,30085.541,5596.273,69.527,29477.518,5747.655,69.527
29723.455,5211.746,69.527,30014.711,5139.84,69.527,29404.023,5287.21,69.527
29587.707,4738.717,69.528,29867.182,4629.655,69.528,29308.232,4847.778,69.528
29426.258,4278.496,69.528,29702.578,4161.674,69.528,29149.938,4395.317,69.528
29265.299,3852.1,69.528,29541.619,3735.278,69.528,28988.979,3968.921,69.528
29062.398,3433.228,69.528,29321.773,3282.48,69.528,28803.023,3583.976,69.528
28877.459,3063.359,69.527,29125.453,2894.542,69.527,28629.465,3232.176,69.527
28649.232,2650.207,69.528,28897.227,2481.39,69.528,28401.238,2819.024,69.528
28468.232,2315.75,69.529,28716.227,2146.933,69.529,28220.238,2484.567,69.529
28287.232,2012.771,69.529,28535.227,1843.954,69.529,28039.238,2181.589,69.529
28086.557,1662.576,69.528,28334.551,1493.759,69.528,27838.562,1831.393,69.528
27878.006,1296.642,69.528,28139.418,1149.457,69.528,27616.594,1443.827,69.528
27681.262,930.708,69.529,27942.674,783.523,69.529,27419.85,1077.893,69.529
27484.523,501.818,69.529,27758.457,379.507,69.529,27210.59,624.129,69.529
27295.648,104.406,69.529,27576.795,-0.267,69.529,27014.502,209.079,69.529
27110.713,-308.745,69.528,27382.617,-435.504,69.528,26838.809,-181.987,69.528
26945.453,-753.375,69.528,27228.648,-852.372,69.528,26662.258,-654.378,69.528
26807.73,-1201.939,69.527,27090.926,-1300.937,69.527,26524.535,-1102.942,69.527
26677.881,-1670.178,69.528,26971.92,-1729.683,69.528,26383.842,-1610.672,69.528
26563.762,-2118.742,69.528,26857.801,-2178.248,69.528,26269.723,-2059.237,69.528
26508.672,-2524.024,69.528,26808.131,-2542.039,69.528,26209.213,-2506.01,69.528
26461.449,-2976.523,69.527,26760.908,-2994.538,69.527,26161.99,-2958.509,69.527
26422.104,-3417.218,69.528,26721.562,-3435.232,69.528,26122.645,-3399.204,69.528
26410.295,-3779.217,69.528,26709.754,-3797.231,69.528,26110.836,-3761.203,69.528
26410.297,-4153.02,69.528,26709.756,-4171.034,69.528,26110.838,-4135.006,69.528
26402.43,-4530.759,69.528,26702.348,-4523.718,69.528,26102.512,-4537.8,69.528
26410.301,-5176.059,69.528,26710.219,-5169.018,69.528,26110.383,-5183.1,69.528
26424.879,-5632.794,69.528,26724.797,-5625.753,69.528,26124.961,-5639.835,69.528
26429.742,-6191.566,69.529,26729.66,-6184.525,69.529,26129.824,-6198.607,69.529
26449.18,-6818.363,69.529,26749.098,-6811.322,69.529,26149.262,-6825.404,69.529
26449.18,-7435.441,69.529,26749.098,-7428.4,69.529,26149.262,-7442.482,69.529
26483.195,-8130.262,69.528,26783.113,-8123.221,69.528,26183.277,-8137.303,69.528
26478.336,-8795.93,69.529,26778.254,-8788.889,69.529,26178.418,-8802.971,69.529
26492.91,-9403.291,69.529,26792.828,-9396.25,69.529,26192.992,-9410.332,69.529
26517.207,-10073.814,69.529,26817.125,-10066.773,69.529,26217.289,-10080.855,69.529
26522.066,-10637.442,69.529,26821.984,-10630.401,69.529,26222.148,-10644.483,69.529
26536.648,-11220.504,69.529,26836.566,-11213.463,69.529,26236.73,-11227.545,69.529
26551.223,-11779.276,69.529,26851.141,-11772.235,69.529,26251.305,-11786.317,69.529
26536.645,-12265.16,69.529,26836.643,-12266.433,69.529,26236.646,-12263.888,69.529
26536.645,-12853.08,69.529,26836.643,-12854.353,69.529,26236.646,-12851.808,69.529
26541.504,-13387.555,69.529,26841.502,-13388.827,69.529,26241.506,-13386.282,69.529
26546.363,-13922.029,69.529,26846.361,-13923.302,69.529,26246.365,-13920.757,69.529
26565.801,-14471.084,69.529,26864.547,-14443.69,69.529,26267.055,-14498.478,69.529
26609.535,-15005.561,69.528,26908.281,-14978.167,69.528,26310.789,-15032.954,69.528
26682.422,-15559.471,69.528,26978.564,-15511.519,69.528,26386.279,-15607.423,69.528
26765.023,-16108.521,69.528,27061.166,-16060.569,69.528,26468.881,-16156.474,69.528
26876.779,-16633.275,69.53,27169.113,-16565.887,69.53,26584.445,-16700.664,69.53
26969.102,-17148.324,69.529,27261.436,-17080.936,69.529,26676.768,-17215.713,69.529
27090.582,-17634.207,69.53,27382.916,-17566.818,69.53,26798.248,-17701.596,69.53
27241.211,-18158.959,69.53,27529.889,-18077.318,69.53,26952.533,-18240.6,69.53
27396.695,-18664.283,69.53,27685.373,-18582.643,69.53,27108.018,-18745.924,69.53
27537.605,-19184.178,69.529,27826.283,-19102.537,69.529,27248.928,-19265.818,69.529
27688.23,-19665.205,69.529,27966.674,-19553.537,69.529,27409.787,-19776.873,69.529
27882.582,-20146.234,69.529,28147.619,-20005.682,69.529,27617.545,-20286.787,69.529
28110.953,-20554.383,69.529,28375.99,-20413.83,69.529,27845.916,-20694.936,69.529
28344.184,-20972.244,69.53,28598.998,-20813.91,69.53,28089.369,-21130.578,69.53
28626.004,-21424.129,69.529,28880.818,-21265.795,69.529,28371.189,-21582.463,69.529
28912.684,-21832.273,69.53,29167.498,-21673.939,69.53,28657.869,-21990.607,69.53
29160.488,-22259.859,69.53,29415.303,-22101.525,69.53,28905.674,-22418.193,69.53
29437.453,-22677.727,62.214,29692.268,-22519.393,62.214,29182.639,-22836.061,62.214
29680.406,-23178.195,53.827,29963.766,-23079.672,53.827,29397.047,-23276.719,53.827
29865.051,-23668.945,56.824,30148.41,-23570.422,56.824,29581.691,-23767.469,56.824
29967.09,-24135.396,56.716,30267.09,-24134.902,56.716,29667.09,-24135.891,56.716
29991.387,-24533.828,69.529,30290.814,-24552.361,69.529,29691.959,-24515.295,69.529
29923.359,-24956.551,69.53,30210.033,-25044.971,69.53,29636.686,-24868.131,69.53
29797.02,-25403.57,69.56,30048.889,-25566.549,69.56,29545.15,-25240.592,69.56
29563.781,-25806.865,73.299,29793.709,-25999.564,73.299,29333.854,-25614.166,73.299
29272.242,-26088.688,103.305,29418.686,-26350.516,103.305,29125.799,-25826.859,103.305
28917.535,-26326.781,145.397,29061.109,-26614.248,145.397,28775.619,-26016.641,145.397
28528.824,-26535.711,181.15,28625.111,-26819.838,181.15,28397.453,-26171.904,181.15
28208.141,-26642.609,219.164,28292.516,-26930.5,219.164,28101.744,-26303.283,219.164
27780.562,-26759.23,274.667,27856.836,-27049.373,274.667,27693.518,-26433.34,274.667
27255.797,-26841.832,315.976,27298.844,-27138.729,315.976,27204.83,-26473.096,315.976
26629.0,-26914.717,376.917,26672.047,-27211.613,376.917,26585.953,-26617.82,376.917
26002.203,-26987.602,459.113,26063.316,-27351.287,459.113,25967.229,-26625.631,459.113
25521.172,-27031.336,497.061,25547.07,-27384.092,497.061,25501.531,-26706.377,497.061
24928.391,-27104.225,550.59,24985.607,-27455.301,550.59,24886.762,-26807.127,550.59
24253.002,-27206.262,632.675,24317.842,-27568.861,632.675,24197.572,-26878.066,632.675
23728.244,-27342.312,668.455,23800.195,-27666.65,668.455,23668.094,-27009.859,668.455
23252.078,-27488.088,674.716,23377.166,-27760.766,674.716,23126.99,-27215.41,674.716
22868.242,-27667.855,696.832,23019.652,-27926.844,696.832,22716.832,-27408.867,696.832
22518.398,-27925.375,712.407,22709.41,-28156.707,712.407,22327.387,-27694.043,712.407
22217.152,-28163.465,717.202,22458.277,-28341.955,717.202,21976.027,-27984.975,717.202
21964.492,-28537.605,710.558,22231.564,-28674.254,710.558,21697.42,-28400.957,710.558
21765.273,-28897.168,694.606,22055.787,-28972.016,694.606,21474.76,-28822.32,694.606
21600.07,-29305.314,665.991,21890.584,-29380.162,665.991,21309.557,-29230.467,665.991
21478.598,-29732.895,626.79,21777.156,-29762.258,626.79,21180.039,-29703.531,626.79
21415.43,-30141.051,582.809,21713.988,-30170.414,582.809,21116.871,-30111.688,582.809
21387.125,-30473.652,542.728,21687.074,-30479.191,542.728,21087.176,-30468.113,542.728
21372.607,-30854.764,492.082,21672.557,-30860.303,492.082,21072.658,-30849.225,492.082
21350.83,-31228.617,439.341,21650.779,-31234.156,439.341,21050.881,-31223.078,439.341
21330.158,-31616.215,380.639,21630.107,-31621.754,380.639,21030.209,-31610.676,380.639
21314.654,-31993.477,320.226,21614.604,-31999.016,320.226,21014.705,-31987.938,320.226
21257.807,-32355.234,262.542,21549.865,-32423.801,262.542,20965.748,-32286.668,262.542
21164.783,-32706.656,208.267,21447.625,-32806.656,208.267,20881.941,-32606.654,208.267
20963.232,-33094.254,146.444,21222.145,-33245.793,146.444,20704.32,-32942.715,146.444
20756.514,-33321.645,114.679,20938.365,-33560.246,114.679,20574.662,-33083.043,114.679
20482.611,-33487.02,90.657,20602.73,-33761.922,90.657,20362.492,-33212.117,90.657
20153.727,-33635.801,76.715,20273.846,-33910.703,76.715,20033.607,-33360.898,76.715
19671.096,-33747.531,69.528,19721.324,-34043.297,69.528,19620.867,-33451.766,69.528
19162.904,-33886.664,69.528,19251.609,-34173.25,69.528,19074.199,-33600.078,69.528
18741.006,-34060.664,69.528,18829.711,-34347.25,69.528,18652.301,-33774.078,69.528
18374.08,-34210.535,69.53,18529.736,-34466.996,69.53,18218.424,-33954.074,69.53
17970.979,-34510.277,69.53,18126.635,-34766.738,69.53,17815.322,-34253.816,69.53
17614.389,-34753.172,69.53,17770.045,-35009.633,69.53,17458.732,-34496.711,69.53
17273.303,-35001.234,69.528,17428.959,-35257.695,69.528,17117.646,-34744.773,69.528
16947.721,-35207.953,69.528,17103.377,-35464.414,69.528,16792.064,-34951.492,69.528
16667.283,-35401.84,69.53,16794.807,-35673.387,69.53,16539.76,-35130.293,69.53
16379.926,-35478.008,69.53,16435.709,-35772.777,69.53,16324.144,-35183.238,69.53
16116.803,-35547.25,69.53,16124.936,-35847.141,69.53,16108.67,-35247.359,69.53
15798.287,-35550.711,69.53,15806.42,-35850.602,69.53,15790.154,-35250.82,69.53
15504.007,-35512.629,69.53,15436.112,-35804.844,69.53,15571.901,-35220.414,69.53
15237.423,-35457.234,69.53,15143.227,-35714.551,95.166,15341.257,-35175.777,69.53
14950.068,-35329.133,70.179,14810.318,-35594.594,70.179,15089.818,-35063.672,70.179
14631.551,-35142.188,90.454,14453.272,-35383.469,90.454,14809.829,-34900.906,90.454
14408.196,-34884.695,128.276,14151.005,-35039.137,128.276,14665.388,-34730.254,128.276
14254.354,-34605.594,173.499,13977.301,-34720.668,173.499,14531.406,-34490.52,173.499
14103.723,-34203.559,241.29,13814.92,-34284.758,241.29,14392.525,-34122.359,241.29
13995.461,-33882.902,300.139,13706.254,-33962.645,300.139,14284.668,-33803.16,300.139
13877.521,-33397.918,383.077,13588.312,-33477.66,383.077,14166.729,-33318.176,383.077
13796.408,-33017.953,450.15,13507.201,-33097.695,450.15,14085.615,-32938.211,450.15
13716.07,-32620.275,521.012,13421.312,-32676.105,521.012,14010.829,-32564.445,521.012
13623.683,-32202.512,594.919,13328.924,-32258.342,594.919,13938.611,-32146.514,594.919
13563.431,-31788.77,665.892,13268.672,-31844.6,665.892,13858.189,-31732.939,665.892
13476.628,-31430.199,727.994,13181.869,-31486.029,727.994,13771.387,-31374.369,727.994
13398.737,-31013.502,794.813,13103.979,-31069.332,794.813,13693.496,-30957.672,794.813
13322.418,-30607.799,857.576,13027.659,-30663.629,857.576,13617.177,-30551.969,857.576
13221.999,-30222.172,914.682,12927.24,-30278.002,914.682,13516.758,-30166.342,914.682
13097.475,-29796.377,968.356,12808.913,-29878.426,968.356,13386.036,-29714.328,968.356
12932.782,-29442.885,1002.834,12675.004,-29596.346,1002.834,13190.561,-29289.424,1002.834
12725.822,-29134.6,1012.47,12506.232,-29339.002,1012.47,12945.412,-28930.197,1012.47
12448.341,-28885.611,996.74,12268.801,-29125.955,996.74,12627.881,-28645.268,996.74
12179.382,-28709.172,966.528,12064.015,-28986.102,966.528,12294.749,-28432.242,966.528
11864.645,-28563.438,915.868,11749.277,-28840.367,915.868,11980.012,-28286.508,915.868
11526.867,-28442.658,851.204,11445.301,-28731.357,851.204,11608.434,-28153.959,851.204
11161.331,-28370.354,775.234,11106.924,-28665.379,775.234,11215.738,-28075.328,775.234
10743.575,-28314.113,679.733,10702.483,-28611.285,679.733,10784.667,-28016.941,679.733
10342.645,-28282.518,582.874,10301.553,-28579.689,582.874,10383.736,-27985.346,582.874
9969.547,-28274.572,492.337,9928.455,-28571.744,492.337,10010.639,-27977.4,492.337
9556.122,-28212.648,389.116,9515.03,-28509.82,389.116,9597.214,-27915.477,389.116
9193.055,-28137.363,298.34,9151.963,-28434.535,298.34,9234.146,-27840.191,298.34
8887.768,-28061.041,231.589,8769.95,-28336.938,231.589,9005.585,-27785.145,231.589
8646.755,-27932.5,175.771,8510.149,-28199.594,175.771,8783.36,-27665.406,175.771
8361.554,-27775.842,121.774,8164.783,-28002.295,121.774,8558.324,-27549.389,121.774
8152.673,-27566.957,90.914,7915.195,-27750.271,90.914,8390.15,-27383.643,90.914
7991.997,-27342.008,76.966,7719.788,-27468.113,76.966,8264.205,-27215.902,76.966
7851.404,-27048.77,71.489,7573.666,-27162.178,71.489,8129.143,-26935.361,71.489
7738.931,-26723.398,76.488,7448.199,-26797.393,76.488,8029.663,-26649.404,76.488
7630.474,-26365.893,90.153,7339.742,-26439.887,90.153,7921.206,-26291.898,90.153
7554.152,-26056.592,105.517,7260.095,-26116.01,105.517,7848.209,-25997.174,105.517
7469.797,-25678.996,127.562,7175.74,-25738.414,127.562,7763.854,-25619.578,127.562
7361.342,-25309.434,153.062,7067.285,-25368.852,153.062,7655.399,-25250.016,153.062
7297.07,-25008.164,174.471,7003.013,-25067.582,174.471,7591.127,-24948.746,174.471
7212.715,-24678.77,198.851,6918.658,-24738.188,198.851,7506.772,-24619.352,198.851
7096.225,-24321.262,226.239,6810.193,-24411.734,226.239,7382.257,-24230.789,226.239
6971.7,-24015.977,249.2,6693.431,-24128.076,249.2,7249.969,-23903.877,249.2
6843.157,-23714.707,268.159,6578.956,-23856.826,268.159,7107.357,-23572.588,268.159
6618.208,-23405.395,287.089,6383.417,-23592.137,287.089,6853.0,-23218.652,287.089
6365.143,-23108.143,299.635,6154.11,-23321.369,299.635,6576.176,-22894.916,299.635
6087.977,-22899.26,305.566,5946.609,-23163.863,305.566,6229.344,-22634.656,305.566
5782.692,-22758.672,310.749,5695.557,-23045.738,310.749,5869.827,-22471.605,310.749
5481.423,-22622.096,323.181,5416.725,-22915.037,323.181,5546.121,-22329.154,323.181
5055.632,-22481.506,348.026,4995.78,-22775.475,348.026,5115.484,-22187.537,348.026
4674.028,-22381.088,376.542,4640.197,-22679.174,376.542,4707.858,-22083.002,376.542
4332.59,-22328.867,405.087,4322.302,-22628.691,405.087,4342.879,-22029.043,405.087
3930.902,-22296.732,440.661,3929.212,-22596.729,440.661,3932.592,-21996.736,440.661
3509.128,-22292.717,478.901,3507.438,-22592.713,478.901,3510.818,-21992.721,478.901
3107.44,-22328.873,517.554,3158.844,-22624.436,517.554,3056.035,-22033.311,517.554
2697.717,-22381.094,555.351,2758.693,-22674.832,555.351,2636.74,-22087.355,555.351
2324.146,-22457.418,586.77,2405.134,-22746.279,586.77,2243.157,-22168.557,586.77
1974.676,-22545.789,611.869,2085.323,-22824.639,611.869,1864.029,-22266.939,611.869
1617.172,-22714.498,634.711,1727.819,-22993.348,634.711,1506.525,-22435.648,634.711
1295.821,-22879.195,650.683,1446.859,-23138.4,650.683,1144.782,-22619.99,650.683
1014.638,-23035.861,656.3,1188.845,-23280.098,656.3,840.43,-22791.625,656.3
745.506,-23232.693,661.618,919.713,-23476.93,661.618,571.298,-22988.457,661.618
504.869,-23395.705,667.749,679.076,-23639.941,667.749,330.661,-23151.469,667.749
285.391,-23545.508,676.052,459.599,-23789.744,676.052,111.183,-23301.271,676.052
-38.599,-23730.15,690.976,135.608,-23974.387,690.976,-212.807,-23485.914,690.976
-324.268,-23883.439,705.245,-177.182,-24144.908,705.245,-471.354,-23621.971,705.245
-602.969,-24029.758,720.575,-455.883,-24291.227,720.575,-750.055,-23768.289,720.575
-853.8,-24179.559,735.636,-706.714,-24441.027,735.636,-1000.886,-23918.09,735.636
-1149.921,-24336.334,754.257,-1002.835,-24597.803,754.257,-1297.007,-24074.865,754.257
-1411.203,-24500.072,771.619,-1264.117,-24761.541,771.619,-1558.289,-24238.604,771.619
-1700.356,-24681.229,790.985,-1553.27,-24942.697,790.985,-1847.442,-24419.76,790.985
-1979.057,-24869.352,810.561,-1831.971,-25130.82,810.561,-2126.143,-24607.883,810.561
-2264.726,-25036.574,829.958,-2091.969,-25281.838,829.958,-2411.358,-24828.031,829.958
-2557.363,-25238.629,850.288,-2384.605,-25483.893,850.288,-2694.545,-25032.785,850.288
-2836.066,-25451.141,870.192,-2622.483,-25661.812,870.192,-3024.747,-25255.854,870.192
-3094.145,-25685.191,889.773,-2880.562,-25895.863,889.773,-3307.728,-25474.52,889.773
-3320.221,-25928.754,904.616,-3106.638,-26139.426,904.616,-3533.804,-25718.082,904.616
-3497.056,-26158.477,917.013,-3231.657,-26298.346,917.013,-3762.455,-26018.607,917.013
-3647.785,-26447.492,927.304,-3359.773,-26531.449,927.304,-3935.797,-26363.535,927.304
-3715.596,-26750.447,931.249,-3417.786,-26786.625,931.249,-4013.407,-26714.27,931.249
-3722.987,-27075.375,932.028,-3423.21,-27086.941,932.028,-4022.764,-27063.809,932.028
-3670.449,-27372.609,933.552,-3379.475,-27299.572,933.552,-3961.422,-27445.646,933.552
-3570.551,-27669.33,935.839,-3295.699,-27549.096,935.839,-3845.402,-27789.564,935.839
-3466.627,-27969.895,938.851,-3202.281,-27828.045,938.851,-3730.973,-28111.744,938.851
-3292.438,-28196.34,942.187,-3058.016,-28009.133,942.187,-3526.86,-28383.547,942.187
-3090.379,-28433.238,945.646,-2855.957,-28246.031,945.646,-3324.802,-28620.445,945.646
-2874.386,-28670.135,949.183,-2639.964,-28482.928,949.183,-3108.808,-28857.342,949.183
-2627.038,-28934.898,952.675,-2392.615,-28747.691,952.675,-2861.46,-29122.105,952.675
-2386.657,-29175.281,955.862,-2175.745,-28961.938,955.862,-2597.57,-29388.625,955.862
-2128.858,-29447.008,957.621,-1917.946,-29233.664,957.621,-2339.771,-29660.352,957.621
-1891.962,-29743.131,957.302,-1635.115,-29588.115,957.302,-2148.809,-29898.146,957.302
-1723.116,-30070.057,954.328,-1441.563,-29966.48,954.328,-2004.669,-30173.633,954.328
-1630.68,-30349.311,949.719,-1330.682,-30348.072,949.719,-1930.677,-30350.549,949.719
-1614.357,-30622.068,944.548,-1319.451,-30677.119,944.548,-1909.262,-30567.018,944.548
-1648.843,-30870.158,937.118,-1358.728,-30946.535,937.118,-1938.957,-30793.781,937.118
-1745.644,-31147.09,930.146,-1470.368,-31266.35,930.146,-2020.92,-31027.83,930.146
-1849.033,-31391.131,925.119,-1573.757,-31510.391,925.119,-2124.309,-31271.871,925.119
-1959.66,-31581.553,922.308,-1699.244,-31730.494,922.308,-2220.076,-31432.611,922.308
-2103.165,-31764.135,926.035,-1883.201,-31968.135,926.035,-2323.128,-31560.135,926.035
-2263.081,-31889.988,929.911,-2079.761,-32127.463,929.911,-2446.4,-31652.514,929.911
-2475.557,-32011.447,941.04,-2363.734,-32289.828,941.04,-2587.38,-31733.066,941.04
-2710.648,-32091.193,952.325,-2667.248,-32388.037,952.325,-2754.049,-31794.35,952.325
-2982.382,-32146.936,971.554,-2938.982,-32443.779,971.554,-3025.783,-31850.092,971.554
-3286.463,-32210.551,991.973,-3281.472,-32510.51,991.973,-3291.455,-31910.592,991.973
-3628.922,-32233.602,1016.291,-3623.93,-32533.561,1016.291,-3633.913,-31933.643,1016.291
-3947.705,-32248.395,1038.399,-3942.713,-32548.354,1038.399,-3952.697,-31948.436,1038.399
-4235.749,-32254.023,1058.062,-4230.757,-32553.982,1058.062,-4240.741,-31954.064,1058.062
-4550.179,-32266.436,1078.525,-4545.187,-32566.395,1078.525,-4555.17,-31966.477,1078.525
-4873.47,-32277.277,1095.72,-4868.478,-32577.236,1095.72,-4878.461,-31977.318,1095.72
-5206.068,-32306.387,1113.467,-5172.396,-32604.49,1113.467,-5239.739,-32008.283,1113.467
-5497.603,-32345.043,1124.474,-5447.105,-32640.762,1124.474,-5548.1,-32049.324,1124.474
-5774.796,-32402.963,1133.197,-5676.523,-32686.41,1133.197,-5873.068,-32119.516,1133.197
-6043.716,-32485.711,1136.618,-5945.443,-32769.16,1136.618,-6141.988,-32202.264,1136.618
-6349.871,-32593.277,1141.403,-6225.006,-32866.059,1141.403,-6474.735,-32320.498,1141.403
-6631.202,-32713.256,1145.659,-6506.337,-32986.035,1145.659,-6756.066,-32440.477,1145.659
-6893.955,-32884.535,1153.705,-6759.997,-33152.965,1153.705,-7027.913,-32616.104,1153.705
-7157.607,-33026.383,1166.561,-7023.649,-33294.812,1166.561,-7291.565,-32757.951,1166.561
-7411.038,-33165.645,1181.73,-7277.08,-33434.074,1181.73,-7544.996,-32897.215,1181.73
-7686.195,-33333.805,1204.36,-7522.105,-33584.953,1204.36,-7850.285,-33082.656,1204.36
-7959.251,-33511.691,1233.854,-7795.161,-33762.84,1233.854,-8123.341,-33260.543,1233.854
-8219.896,-33701.992,1267.157,-8055.806,-33953.141,1267.157,-8383.985,-33450.844,1267.157
-8463.988,-33892.293,1307.237,-8299.898,-34143.441,1307.237,-8628.078,-33641.145,1307.237
-8744.802,-34109.18,1359.613,-8564.817,-34349.191,1359.613,-8924.786,-33869.168,1359.613
-9080.437,-34314.27,1424.882,-8917.01,-34565.848,1424.882,-9243.863,-34062.691,1424.882
-9404.064,-34528.957,1495.954,-9293.321,-34807.77,1495.954,-9514.808,-34250.145,1495.954
-9759.069,-34696.824,1565.823,-9658.936,-34979.621,1565.823,-9859.203,-34414.027,1565.823
-10069.682,-34759.828,1621.119,-10032.156,-35057.473,1621.119,-10107.207,-34462.184,1621.119
-10400.784,-34790.758,1667.554,-10401.722,-35090.758,1667.554,-10399.847,-34490.758,1667.554
-10712.007,-34773.125,1703.044,-10757.32,-35069.684,1703.044,-10666.693,-34476.566,1703.044
-11045.635,-34707.289,1732.0,-11131.218,-34994.824,1732.0,-10960.052,-34419.754,1732.0
-11380.753,-34608.004,1751.315,-11480.08,-34847.059,1751.315,-11270.322,-34329.07,1751.315
-11699.321,-34500.441,1791.576,-11789.49,-34706.602,1791.576,-11588.891,-34221.508,1791.576
-11988.929,-34363.926,1795.803,-12112.56,-34591.426,1795.803,-11840.347,-34103.305,1795.803
-12270.266,-34223.273,1810.678,-12406.241,-34454.508,1810.678,-12121.684,-33962.652,1810.678
-12568.15,-33970.922,1846.377,-12774.619,-34169.684,1846.377,-12400.494,-33806.859,1846.377
-12750.186,-33710.277,1910.594,-12985.2,-33853.211,1910.594,-12541.196,-33592.594,1910.594
-12899.127,-33379.305,1977.789,-13117.234,-33454.73,1977.789,-12657.298,-33303.355,1977.789
-13014.967,-32977.996,2079.865,-13245.622,-33007.004,2079.865,-12743.036,-32934.613,2079.865
-13092.612,-32609.842,2166.883,-13333.938,-32646.082,2166.883,-12798.455,-32550.92,2166.883
-13141.684,-32262.256,2210.354,-13435.84,-32321.178,2210.354,-12847.527,-32203.334,2210.354
-13186.456,-31924.021,2279.626,-13484.453,-31958.633,2279.626,-12888.459,-31889.41,2279.626
-13242.579,-31548.189,2327.186,-13538.788,-31595.73,2327.186,-12946.37,-31500.648,2327.186
-13322.834,-31278.15,2345.209,-13557.622,-31300.285,2345.209,-13025.518,-31238.111,2345.209
-13296.305,-30996.256,2368.518,-13577.762,-30892.42,2368.518,-13014.848,-31100.092,2368.518
-13118.396,-30731.465,2445.842,-13314.311,-30443.746,2445.842,-12925.801,-30987.818,2445.842
-12870.159,-30524.604,2491.642,-13033.276,-30236.162,2491.642,-12722.81,-30785.924,2491.642
-12572.278,-30346.699,2587.772,-12726.554,-30067.742,2587.772,-12409.104,-30642.426,2587.772
-12241.297,-30177.072,2688.454,-12388.646,-29915.752,2688.454,-12093.947,-30438.393,2688.454
-11906.178,-30048.82,2786.065,-12022.24,-29772.18,2786.065,-11790.115,-30325.461,2786.065
-11529.688,-29899.879,2892.037,-11645.75,-29623.238,2892.037,-11413.625,-30176.52,2892.037
-11157.335,-29746.803,2995.902,-11273.397,-29470.162,2995.902,-11041.272,-30023.443,2995.902
-10762.793,-29609.996,3096.778,-10878.855,-29333.355,3096.778,-10646.73,-29886.637,3096.778
-10448.71,-29458.094,3175.412,-10577.44,-29187.117,3175.412,-10319.979,-29729.07,3175.412
-10165.103,-29312.139,3247.998,-10298.426,-29043.391,3247.998,-10031.779,-29580.887,3247.998
-9912.255,-29142.27,3296.568,-10073.164,-28889.072,3296.568,-9751.346,-29395.467,3296.568
-9751.685,-28970.592,3336.197,-9972.623,-28767.648,3336.197,-9530.746,-29173.535,3336.197
-9602.544,-28811.725,3385.252,-9850.823,-28643.328,3385.252,-9354.265,-28980.121,3385.252
-9505.278,-28665.826,3403.063,-9783.441,-28553.463,3403.063,-9227.115,-28778.189,3403.063
-9489.067,-28429.146,3384.069,-9789.058,-28431.57,3384.069,-9189.077,-28426.723,3384.069
-9492.31,-28195.709,3421.864,-9792.3,-28198.133,3421.864,-9192.319,-28193.285,3421.864
-9550.669,-27920.123,3493.288,-9840.639,-27997.051,3493.288,-9260.699,-27843.195,3493.288
-9630.209,-27692.865,3558.329,-9920.179,-27769.793,3558.329,-9340.239,-27615.938,3558.329
-9720.126,-27503.043,3629.782,-9995.026,-27623.166,3629.782,-9445.226,-27382.92,3629.782
-9833.355,-27319.879,3696.653,-10108.256,-27440.002,3696.653,-9558.455,-27199.756,3696.653
-9956.573,-27123.396,3780.119,-10216.702,-27272.838,3780.119,-9696.444,-26973.955,3780.119
-10096.443,-26936.902,3858.25,-10344.727,-27105.293,3858.25,-9848.16,-26768.512,3858.25
-10252.966,-26717.111,3956.044,-10501.25,-26885.502,3956.044,-10004.682,-26548.721,3956.044
-10439.464,-26497.316,4055.644,-10687.748,-26665.707,4055.644,-10191.18,-26328.926,4055.644
-10655.934,-26264.201,4168.74,-10888.223,-26454.047,4168.74,-10423.645,-26074.355,4168.74
-10892.383,-26037.742,4280.258,-11113.048,-26240.984,4280.258,-10671.718,-25834.5,4280.258
-11139.333,-25804.215,4396.759,-11351.441,-26016.371,4396.759,-10927.225,-25592.059,4396.759
-11412.994,-25558.854,4540.453,-11601.32,-25792.377,4540.453,-11224.668,-25325.33,4540.453
-11695.909,-25326.092,4650.844,-11884.235,-25559.615,4650.844,-11507.583,-25092.568,4650.844
-11978.062,-25078.643,4768.71,-12166.389,-25312.166,4768.71,-11789.736,-24845.119,4768.71
-12267.797,-24852.191,4865.003,-12456.123,-25085.715,4865.003,-12079.471,-24618.668,4865.003
-12570.857,-24655.709,4951.261,-12745.636,-24899.537,4951.261,-12396.079,-24411.881,4951.261
-12867.252,-24472.547,5004.306,-13026.133,-24727.02,5004.306,-12708.371,-24218.074,5004.306
-13113.694,-24329.352,5040.454,-13237.146,-24602.773,5040.454,-13009.308,-24090.875,5040.454
-13350.144,-24272.738,5035.214,-13403.274,-24567.996,5035.214,-13302.447,-24004.232,5068.81
-13644.32,-24282.541,5119.379,-13649.868,-24582.49,5119.379,-13638.772,-23982.592,5119.379
-13916.297,-24301.205,5153.064,-13901.801,-24600.855,5153.064,-13930.793,-24001.555,5153.064
