middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z
12704.007,12633.275,99.216,12712.186,12933.164,99.216,12695.828,12333.387,99.216
11969.785,12567.522,99.215,11930.523,12864.942,99.215,12009.047,12270.103,99.215
11301.312,12441.495,99.215,11229.918,12732.876,99.215,11372.707,12150.114,99.215
10682.156,12222.319,99.215,10551.414,12492.331,99.215,10812.898,11952.308,99.215
10101.352,11959.311,99.216,9936.393,12209.887,99.216,10266.311,11708.734,99.216
9602.736,11597.676,99.214,9385.229,11804.292,99.214,9820.244,11391.06,99.214
9219.187,11115.496,99.214,8963.337,11272.152,99.214,9475.036,10958.84,99.214
8961.659,10660.715,99.216,8680.038,10764.105,99.216,9243.28,10557.324,99.216
8764.403,10079.908,99.214,8470.787,10141.469,99.214,9058.02,10018.348,99.214
8671.256,9477.188,99.216,8371.276,9480.726,99.216,8971.235,9473.649,99.216
8649.34,8797.755,99.215,8349.36,8801.293,99.215,8949.319,8794.217,99.215
8660.301,8069.012,99.214,8360.321,8072.551,99.214,8960.28,8065.474,99.214
8747.973,7422.459,99.216,8453.614,7364.551,99.216,9042.331,7480.367,99.216
8917.831,6858.093,99.215,8645.391,6732.489,99.215,9190.271,6983.696,99.215
9131.522,6354.0,99.215,8861.615,6223.042,99.215,9401.43,6484.958,99.215
9454.802,5860.865,99.216,9219.074,5675.305,99.216,9690.529,6046.426,99.216
9909.58,5307.459,99.216,9723.938,5071.795,99.216,10095.222,5543.123,99.216
10441.07,4896.514,99.216,10261.768,4655.993,99.216,10620.373,5137.036,99.216
10988.997,4534.882,99.215,10843.265,4272.657,99.215,11134.729,4797.107,99.215
11525.966,4222.563,99.216,11380.233,3960.338,99.216,11671.698,4484.789,99.216
12139.646,3893.808,99.216,11993.914,3631.583,99.216,12285.379,4156.033,99.216
12742.366,3586.97,99.216,12604.752,3320.395,99.216,12879.98,3853.545,99.216
13251.942,3323.965,99.216,13114.328,3057.39,99.216,13389.557,3590.541,99.216
13931.373,2929.459,99.216,13793.759,2662.884,99.216,14068.987,3196.034,99.216
14424.509,2606.183,99.216,14238.986,2370.426,99.216,14610.031,2841.94,99.216
14797.1,2255.51,99.217,14575.044,2053.789,99.217,15019.155,2457.232,99.217
15120.377,1850.046,99.217,14855.594,1709.015,99.217,15385.16,1991.077,99.217
15366.946,1389.788,99.216,15075.293,1319.513,99.216,15658.6,1460.062,99.216
15454.617,891.175,99.216,15155.675,916.345,99.216,15753.56,866.005,99.216
15394.342,409.0,99.217,15103.326,481.869,99.217,15685.357,336.13,99.217
15301.192,9.014,99.217,15024.638,125.279,99.217,15577.747,-107.251,99.217
15120.377,-456.723,99.215,14873.367,-286.47,99.215,15367.387,-626.976,99.215
14835.455,-889.585,99.215,14599.224,-704.667,99.215,15071.687,-1074.503,99.215
14449.229,-1288.295,99.215,14255.062,-1059.605,99.215,14643.396,-1516.985,99.215
14092.938,-1619.282,99.216,13925.705,-1370.217,99.216,14260.17,-1868.347,99.216
13695.767,-1941.602,99.216,13525.823,-1694.379,99.216,13865.71,-2188.824,99.216
13180.714,-2275.836,99.216,13037.806,-2012.061,99.216,13323.622,-2539.611,99.216
12632.785,-2533.361,99.215,12520.334,-2255.234,99.215,12745.236,-2811.488,99.215
12128.691,-2747.052,99.216,12032.925,-2462.748,99.216,12224.458,-3031.356,99.216
11575.285,-2900.471,99.216,11516.711,-2606.245,99.216,11633.859,-3194.697,99.216
10950.645,-3070.328,99.216,10892.07,-2776.102,99.216,11009.219,-3364.554,99.216
10287.652,-3168.954,99.216,10277.457,-2869.127,99.216,10297.848,-3468.781,99.216
9575.344,-3218.268,99.216,9590.105,-2918.631,99.216,9560.582,-3517.904,99.216
8972.625,-3196.351,99.215,9016.956,-2899.644,99.215,8928.294,-3493.057,99.215
8474.012,-3125.12,99.216,8539.546,-2832.365,99.216,8408.478,-3417.875,99.216
8030.191,-2966.222,99.216,8155.762,-2693.766,99.216,7904.62,-3238.677,99.216
7515.14,-2730.614,98.977,7710.224,-2502.706,98.977,7320.055,-2958.522,98.977
7093.235,-2390.9,99.216,7288.319,-2162.992,99.216,6898.15,-2618.809,99.216
6753.52,-2029.27,99.216,6978.948,-1831.325,99.216,6528.092,-2227.215,99.216
6380.929,-1563.532,99.216,6632.09,-1399.466,99.216,6129.767,-1727.599,99.216
6024.774,-1032.044,99.216,6279.711,-873.908,99.216,5769.837,-1190.18,99.216
5701.498,-451.243,99.216,5956.435,-293.107,99.216,5446.561,-609.379,99.216
5378.22,162.435,99.216,5651.758,285.629,99.216,5104.682,39.241,99.216
5115.214,787.071,99.216,5388.752,910.265,99.216,4841.676,663.877,99.216
4808.375,1526.771,99.217,5081.913,1649.965,99.217,4534.836,1403.577,99.217
4558.726,2166.496,99.216,4844.523,2257.707,99.216,4272.928,2075.285,99.216
4224.233,3002.722,99.216,4510.031,3093.933,99.216,3886.109,2882.676,99.216
3999.497,3640.344,99.216,4285.295,3731.555,99.216,3713.699,3549.133,99.216
3738.176,4325.003,99.216,4023.974,4416.215,99.216,3452.378,4233.792,99.216
3455.951,4967.854,99.216,3741.749,5059.065,99.216,3170.153,4876.643,99.216
3147.591,5673.419,99.216,3433.389,5764.631,99.216,2861.793,5582.208,99.216
2839.232,6316.268,99.216,3111.836,6441.517,99.216,2566.629,6191.019,99.216
2452.477,7006.155,99.216,2697.826,7178.792,99.216,2207.128,6833.517,99.216
2081.402,7481.76,99.216,2305.093,7681.666,99.216,1857.711,7281.854,99.216
1678.968,7926.004,99.216,1875.963,8152.262,99.216,1481.973,7699.746,99.216
1219.043,8291.856,99.215,1416.039,8518.114,99.215,1022.048,8065.598,99.215
649.364,8704.746,99.216,804.99,8961.224,99.216,493.738,8448.269,99.216
16.968,9023.562,99.214,136.827,9298.578,99.214,-102.892,8748.547,99.214
-589.297,9243.076,99.216,-496.579,9528.389,99.216,-682.015,8957.764,99.216
-1310.542,9431.229,99.215,-1266.622,9727.997,99.215,-1354.462,9134.462,99.215
-1937.712,9514.854,99.216,-1923.812,9814.531,99.216,-1951.611,9215.176,99.216
-2653.731,9525.307,99.216,-2683.337,9823.842,99.216,-2624.125,9226.771,99.216
-3354.072,9410.322,99.214,-3434.987,9699.204,99.214,-3273.157,9121.44,99.214
-4012.6,9227.396,99.215,-4113.744,9509.831,99.215,-3911.457,8944.96,99.215
-4540.469,8986.978,99.215,-4703.41,9238.871,99.215,-4377.528,8735.084,99.215
-5104.922,8647.257,99.215,-5287.067,8885.633,99.215,-4922.777,8408.881,99.215
-5580.525,8218.685,99.215,-5792.041,8431.432,99.215,-5369.009,8005.938,99.215
-5972.506,7790.118,99.217,-6211.758,7971.112,99.217,-5733.255,7609.125,99.217
-6280.865,7330.193,99.214,-6547.661,7467.38,99.214,-6014.07,7193.006,99.214
-6547.413,6718.703,99.218,-6836.58,6798.591,99.218,-6258.245,6638.814,99.218
-6646.714,5997.458,99.214,-6946.383,5983.369,99.214,-6347.045,6011.546,99.214
-6594.449,5391.193,99.216,-6894.118,5377.104,99.216,-6294.78,5405.282,99.216
-6505.599,4852.872,99.216,-6787.52,4750.304,99.216,-6223.677,4955.44,99.216
-6306.995,4304.099,99.217,-6588.916,4201.53,99.217,-6025.073,4406.667,99.217
-6092.711,3760.552,99.216,-6374.632,3657.984,99.216,-5810.79,3863.121,99.216
-5878.427,3284.949,99.215,-6155.739,3170.502,99.215,-5601.115,3399.396,99.215
-5606.653,2694.365,99.216,-5883.965,2579.918,99.216,-5329.341,2808.812,99.216
-5340.105,2051.516,99.216,-5617.417,1937.069,99.216,-5062.793,2165.962,99.216
-5094.463,1466.157,99.217,-5371.775,1351.711,99.217,-4817.151,1580.604,99.217
-4932.443,912.158,99.216,-5228.393,863.027,99.216,-4636.494,961.288,99.216
-4817.461,321.573,99.217,-5117.25,310.309,99.217,-4517.673,332.837,99.217
-4854.046,-352.635,99.215,-5147.042,-288.184,99.215,-4561.051,-417.085,99.215
-4979.48,-911.861,99.215,-5262.255,-811.669,99.215,-4696.706,-1012.052,99.215
-5204.217,-1397.917,99.215,-5458.645,-1238.964,99.215,-4949.789,-1556.871,99.215
-5523.028,-1883.974,99.215,-5741.61,-1678.495,99.215,-5304.446,-2089.454,99.215
-5873.199,-2260.275,99.215,-6091.781,-2054.796,99.215,-5654.617,-2465.755,99.215
-6268.673,-2607.401,99.216,-6432.996,-2356.406,99.216,-6104.35,-2858.395,99.216
-6730.332,-2944.934,99.215,-6894.655,-2693.94,99.215,-6566.009,-3195.928,99.215
-7185.031,-3216.707,99.216,-7321.938,-2949.768,99.216,-7048.124,-3483.646,99.216
-7639.729,-3472.801,99.215,-7776.636,-3205.862,99.215,-7502.822,-3739.74,99.215
-8178.051,-3713.215,99.216,-8299.929,-3439.087,99.216,-8056.173,-3987.342,99.216
-8711.149,-3937.95,99.216,-8833.027,-3663.823,99.216,-8589.271,-4212.078,99.216
-9275.604,-4157.459,99.216,-9397.482,-3883.332,99.216,-9153.727,-4431.586,99.216
-9876.644,-4382.195,99.216,-9979.679,-4100.444,99.216,-9773.608,-4663.946,99.216
-10702.418,-4680.102,99.216,-10805.453,-4398.351,99.216,-10599.383,-4961.853,99.216
-11538.645,-4967.554,99.217,-11641.68,-4685.803,99.217,-11435.609,-5249.305,99.217
-12343.52,-5239.327,99.217,-12446.555,-4957.576,99.217,-12240.484,-5521.078,99.217
-13143.165,-5505.874,99.217,-13246.2,-5224.123,99.217,-13040.13,-5787.625,99.217
-13864.411,-5772.42,99.217,-13987.133,-5498.669,99.217,-13741.689,-6046.17,99.217
-14763.359,-6138.267,99.217,-14889.612,-5866.127,99.217,-14637.106,-6410.407,99.217
-15458.474,-6477.985,99.217,-15610.153,-6219.154,99.217,-15306.794,-6736.815,99.217
-16123.647,-6825.529,99.216,-16294.062,-6578.631,99.216,-15953.232,-7072.427,99.216
-16723.27,-7293.305,99.217,-16923.713,-7070.096,99.217,-16522.826,-7516.515,99.217
-17120.484,-7706.192,99.217,-17354.848,-7518.912,99.217,-16886.121,-7893.472,99.217
-17512.471,-8270.646,99.217,-17790.742,-8158.553,99.217,-17234.199,-8382.738,99.217
-17716.582,-8801.63,99.217,-18013.91,-8761.678,99.217,-17419.254,-8841.582,99.217
-17768.566,-9279.347,99.217,-18067.166,-9308.29,99.217,-17422.465,-9245.284,99.217
-17711.074,-9828.122,99.217,-18039.904,-9860.441,99.217,-17375.859,-9795.705,99.217
-17606.543,-10418.709,99.217,-17968.387,-10510.969,99.217,-17295.693,-10334.218,99.217
-17444.52,-11004.073,99.217,-17781.217,-11153.335,99.217,-17169.115,-10885.11,99.217
-17193.646,-11599.886,99.217,-17526.674,-11767.073,99.217,-16922.725,-11471.039,99.217
-16900.961,-12101.622,99.998,-17148.74,-12270.754,99.998,-16653.182,-11932.49,99.998
-16519.428,-12608.588,99.997,-16767.207,-12777.72,99.997,-16271.648,-12439.456,99.997
-16143.124,-13063.287,99.997,-16368.576,-13261.205,99.997,-15917.672,-12865.369,99.997
-15798.179,-13465.725,99.998,-16019.635,-13668.103,99.998,-15576.723,-13263.347,99.998
-15474.14,-13889.064,99.998,-15725.685,-14052.543,99.998,-15222.595,-13725.586,99.998
-15076.932,-14422.162,99.998,-15328.477,-14585.641,99.998,-14825.387,-14258.684,99.998
-14711.081,-14997.07,99.998,-14962.626,-15160.549,99.998,-14459.536,-14833.592,99.998
-14418.396,-15472.678,99.997,-14669.941,-15636.156,99.997,-14166.852,-15309.199,99.997
-14068.228,-16042.358,99.997,-14319.772,-16205.837,99.997,-13816.683,-15878.88,99.997
-13655.337,-16575.459,99.997,-13903.01,-16744.746,99.997,-13407.664,-16406.172,99.997
-13284.258,-17030.164,99.998,-13501.802,-17236.742,99.998,-13066.714,-16823.586,99.998
-12840.008,-17484.867,99.998,-13057.552,-17691.445,99.998,-12622.464,-17278.289,99.998
-12343.499,-17960.475,99.999,-12536.784,-18189.91,99.999,-12150.214,-17731.039,99.999
-11862.664,-18342.006,99.545,-12021.895,-18596.262,99.545,-11703.434,-18087.75,99.545
-11381.832,-18639.916,99.217,-11541.062,-18894.172,99.217,-11222.602,-18385.66,99.217
-10895.775,-18896.016,99.218,-11006.915,-19174.67,99.218,-10784.636,-18617.361,99.218
-10315.64,-19115.529,99.218,-10383.235,-19407.814,99.218,-10248.044,-18823.244,99.218
-9777.312,-19230.512,99.217,-9807.944,-19528.943,99.217,-9746.681,-18932.08,99.217
-9322.611,-19272.324,99.217,-9308.871,-19572.01,99.217,-9336.352,-18972.639,99.217
-8852.23,-19209.605,99.217,-8796.437,-19504.371,99.217,-8908.024,-18914.84,99.217
-8392.303,-19089.395,99.217,-8269.208,-19362.979,99.217,-8515.397,-18815.811,99.217
-7906.246,-18864.654,99.218,-7777.733,-19135.734,99.218,-8034.759,-18593.574,99.218
-7529.943,-18634.688,99.217,-7353.566,-18877.363,99.217,-7706.32,-18392.012,99.217
-7096.15,-18321.096,99.217,-6919.773,-18563.771,99.217,-7272.527,-18078.42,99.217
-6751.207,-18017.959,99.218,-6540.118,-18231.129,99.218,-6962.296,-17804.789,99.218
-6359.226,-17620.744,99.216,-6148.137,-17833.914,99.216,-6570.314,-17407.574,99.216
-5998.603,-17202.627,99.216,-5768.618,-17395.26,99.216,-6228.587,-17009.994,99.216
-5674.565,-16794.965,99.216,-5426.6,-16963.824,99.216,-5922.53,-16626.105,99.216
-5371.432,-16293.227,99.217,-5107.442,-16435.736,99.217,-5635.422,-16150.716,99.217
-5167.601,-15875.111,99.216,-4885.999,-15978.553,99.216,-5449.204,-15771.67,99.216
-5068.299,-15456.994,99.216,-4769.011,-15477.65,99.216,-5367.587,-15436.338,99.216
-5057.847,-14986.615,99.216,-4757.863,-14983.521,99.216,-5357.831,-14989.709,99.216
-5115.338,-14484.878,99.217,-4816.947,-14453.843,99.217,-5413.729,-14515.913,99.217
-5219.866,-13852.479,99.217,-4921.475,-13821.443,99.217,-5518.256,-13883.514,99.217
-5303.49,-13329.833,99.217,-5005.099,-13298.798,99.217,-5601.88,-13360.868,99.217
-5319.168,-12875.133,99.217,-5024.125,-12929.442,99.217,-5614.212,-12820.823,99.217
-5219.866,-12451.79,99.218,-4945.9,-12574.029,99.218,-5493.833,-12329.551,99.218
-5000.357,-12044.129,99.217,-4780.785,-12248.55,99.217,-5219.929,-11839.708,99.217
-4613.603,-11725.315,99.217,-4434.734,-11966.159,99.217,-4792.472,-11484.472,99.217
-4179.811,-11463.992,99.217,-4027.678,-11722.557,99.217,-4331.944,-11205.428,99.217
-3714.661,-11192.221,99.217,-3564.152,-11451.734,99.217,-3865.17,-10932.707,99.217
-3218.152,-10946.577,99.217,-3082.744,-11214.279,99.217,-3353.56,-10678.875,99.217
-2611.889,-10695.705,99.217,-2492.224,-10970.806,99.217,-2731.554,-10420.604,99.217
-2068.343,-10460.513,99.217,-1971.411,-10744.422,99.217,-2165.274,-10176.604,99.217
-1509.116,-10267.132,99.217,-1431.424,-10556.897,99.217,-1586.808,-9977.366,99.217
-960.343,-10141.695,99.217,-882.651,-10431.461,99.217,-1038.035,-9851.93,99.217
-432.475,-10042.392,99.217,-410.757,-10341.604,99.217,-454.193,-9743.179,99.217
126.751,-10052.845,102.81,79.783,-10349.146,102.81,173.719,-9756.544,102.81
607.582,-10178.281,120.394,514.321,-10463.417,120.394,700.842,-9893.146,120.394
1135.449,-10361.21,167.405,966.845,-10667.673,167.405,1285.792,-10065.48,167.405
1705.637,-10659.532,246.408,1548.004,-10914.781,246.408,1863.27,-10404.283,246.408
2201.638,-11040.647,338.706,1980.564,-11281.129,338.706,2404.934,-10820.032,338.706
2656.336,-11427.403,433.816,2418.908,-11696.876,433.816,2873.715,-11193.85,433.816
3068.163,-11848.859,522.972,2848.641,-12091.748,522.972,3285.769,-11608.163,522.972
3508.241,-12200.92,600.914,3252.505,-12474.463,600.914,3711.537,-11980.305,600.914
3989.072,-12608.584,670.774,3792.505,-12835.215,670.774,4185.639,-12381.953,670.774
4433.317,-12953.527,711.723,4242.691,-13185.177,711.723,4623.944,-12721.878,711.723
4940.279,-13272.341,728.319,4786.47,-13529.911,728.319,5094.089,-13014.771,728.319
5436.789,-13596.381,740.097,5258.531,-13837.678,740.097,5615.046,-13355.084,740.097
5860.129,-13998.815,769.167,5627.651,-14188.432,769.167,6092.606,-13809.199,769.167
6288.695,-14505.778,815.453,6043.757,-14678.999,815.453,6533.633,-14332.558,815.453
6638.865,-14986.612,866.503,6393.927,-15159.833,866.503,6883.803,-14813.392,866.503
6994.261,-15530.162,928.838,6749.323,-15703.383,928.838,7239.199,-15356.941,928.838
7318.299,-16037.125,988.564,7073.361,-16210.346,988.564,7563.237,-15863.904,988.564
7673.695,-16564.996,1051.293,7428.757,-16738.217,1051.293,7918.633,-16391.775,1051.293
8039.545,-17061.514,1108.837,7813.5,-17258.754,1108.837,8293.439,-16838.629,1108.837
8426.301,-17469.178,1155.186,8215.042,-17682.18,1155.186,8637.56,-17256.176,1155.186
8915.265,-17849.332,1191.79,8736.676,-18090.385,1191.79,9093.854,-17608.279,1191.79
9481.079,-18138.582,1211.565,9371.824,-18417.98,1211.565,9590.334,-17859.184,1211.565
9939.565,-18338.521,1218.414,9875.327,-18631.562,1218.414,10003.804,-18045.48,1218.414
10464.979,-18503.686,1233.884,10411.432,-18798.867,1233.884,10518.527,-18208.504,1233.884
10919.31,-18566.73,1257.455,10915.749,-18866.709,1257.455,10922.87,-18266.752,1257.455
11430.803,-18578.217,1293.865,11427.242,-18878.195,1293.865,11434.363,-18278.238,1293.865
11943.689,-18535.371,1339.755,11981.259,-18833.01,1339.755,11906.12,-18237.732,1339.755
12497.69,-18472.654,1397.829,12550.16,-18768.029,1397.829,12445.221,-18177.279,1397.829
12994.205,-18362.896,1457.175,13070.02,-18653.158,1457.175,12918.391,-18072.635,1457.175
13665.662,-18204.895,1545.568,13741.477,-18495.156,1545.568,13589.848,-17914.633,1545.568
14321.722,-18044.078,1637.099,14397.536,-18334.34,1637.099,14245.907,-17753.816,1637.099
14985.477,-17824.562,1737.431,15061.291,-18114.824,1737.431,14909.662,-17534.301,1737.431
15492.44,-17657.314,1816.112,15595.714,-17938.979,1816.112,15389.167,-17375.65,1816.112
16024.698,-17458.775,1902.267,16127.972,-17740.439,1902.267,15921.425,-17177.111,1902.267
16589.996,-17260.098,1992.962,16693.27,-17541.762,1992.962,16486.723,-16978.434,1992.962
17159.674,-17061.49,2085.495,17262.947,-17343.154,2085.495,17056.4,-16779.826,2085.495
17781.615,-16847.201,2185.681,17884.889,-17128.865,2185.681,17678.342,-16565.537,2185.681
18387.879,-16643.365,2282.199,18491.152,-16925.029,2282.199,18284.605,-16361.701,2282.199
19046.412,-16470.891,2381.519,19118.986,-16761.98,2381.519,18973.838,-16179.801,2381.519
19678.812,-16329.775,2471.485,19721.381,-16626.74,2471.485,19636.244,-16032.811,2471.485
20321.668,-16220.018,2556.924,20364.236,-16516.982,2556.924,20279.1,-15923.053,2556.924
20922.707,-16167.752,2627.304,20921.707,-16467.75,2627.304,20923.707,-15867.754,2627.304
21596.922,-16199.111,2693.476,21569.934,-16497.895,2693.476,21623.91,-15900.328,2693.476
22250.232,-16319.32,2742.502,22177.301,-16610.32,2742.502,22323.164,-16028.32,2742.502
22866.951,-16486.568,2770.629,22751.354,-16763.402,2770.629,22982.549,-16209.734,2770.629
23373.744,-16751.758,2778.563,23210.07,-17003.176,2778.563,23537.418,-16500.34,2778.563
23880.881,-17071.934,2763.296,23646.924,-17352.998,2763.296,24074.236,-16842.557,2763.296
24372.168,-17505.732,2711.445,24107.869,-17760.744,2711.445,24623.188,-17248.842,2711.445
24805.969,-18044.061,2649.365,24561.254,-18217.598,2649.365,25088.457,-17833.279,2649.365
25156.141,-18608.518,2540.961,24898.373,-18761.996,2540.961,25460.201,-18429.254,2540.961
25427.918,-19125.938,2426.679,25097.842,-19244.18,2426.679,25709.648,-19022.848,2426.679
25684.016,-19821.055,2286.965,25402.285,-19924.145,2286.965,25965.746,-19717.965,2286.965
25886.479,-20516.002,2070.712,25596.408,-20592.549,2070.712,26176.549,-20439.455,2070.712
26119.35,-21297.906,1839.814,25829.279,-21374.453,1839.814,26409.42,-21221.359,1839.814
26307.428,-21894.641,1685.109,26017.357,-21971.188,1685.109,26597.498,-21818.094,1685.109
26538.545,-22554.271,1467.02,26260.162,-22666.086,1467.02,26816.928,-22442.457,1467.02
26777.896,-23143.791,1331.836,26511.012,-23280.805,1331.836,27044.781,-23006.777,1331.836
27085.111,-23683.566,1112.546,26844.76,-23863.098,1112.546,27325.463,-23504.035,1112.546
27544.428,-24244.287,1098.825,27311.361,-24473.682,1098.825,27790.732,-24004.668,1098.825
27991.812,-24614.129,1009.701,27787.781,-24882.732,1009.701,28195.156,-24316.062,1009.701
28498.844,-24906.418,964.072,28375.324,-25179.811,964.072,28622.363,-24633.025,964.072
29188.719,-25183.475,915.559,29119.23,-25475.316,915.559,29258.207,-24891.633,915.559
29775.379,-25306.072,930.875,29728.854,-25639.098,930.875,29820.645,-25009.508,930.875
30407.68,-25335.896,954.014,30433.207,-25704.363,954.014,30387.492,-24982.035,954.014
31063.848,-25318.004,972.019,31085.969,-25617.188,972.019,31041.727,-25018.82,972.019
31803.564,-25158.021,1017.257,31895.617,-25443.549,1017.257,31711.512,-24872.494,1017.257
32421.189,-24994.691,1063.616,32513.242,-25280.219,1063.616,32329.137,-24709.164,1063.616
33064.719,-24741.684,1119.784,33181.543,-25018.002,1119.784,32947.895,-24465.365,1119.784
33813.777,-24453.074,1192.234,33930.602,-24729.393,1192.234,33696.953,-24176.756,1192.234
34440.113,-24142.887,1259.896,34556.938,-24419.205,1259.896,34323.289,-23866.568,1259.896
35030.656,-23850.596,1327.064,35147.48,-24126.914,1327.064,34913.832,-23574.277,1327.064
35608.793,-23538.111,1396.381,35752.668,-23801.359,1396.381,35464.918,-23274.863,1396.381
36164.023,-23254.09,1463.621,36322.34,-23558.084,1463.621,36020.148,-22990.842,1463.621
36772.461,-22961.803,1538.62,36945.371,-23272.6,1538.62,36620.52,-22672.887,1538.62
37482.305,-22663.553,1624.34,37627.223,-22994.557,1624.34,37341.512,-22321.848,1624.34
38198.133,-22460.742,1707.425,38257.793,-22817.191,1707.425,38120.457,-22101.135,1707.425
38770.785,-22371.266,1766.463,38811.414,-22751.547,1766.463,38737.977,-22018.445,1766.463
39367.293,-22413.02,1821.355,39322.887,-22746.811,1821.355,39408.797,-22115.904,1821.355
39826.609,-22562.148,1854.562,39702.656,-22835.344,1854.562,39950.562,-22288.953,1854.562
40357.508,-22866.375,1885.9,40171.223,-23101.529,1885.9,40543.793,-22631.221,1885.9
40834.715,-23260.078,1901.52,40606.855,-23455.217,1901.52,41062.574,-23064.939,1901.52
41210.512,-23719.398,1905.619,40982.652,-23914.537,1905.619,41438.371,-23524.26,1905.619
41558.559,-24196.354,1910.231,41298.109,-24345.234,1910.231,41819.008,-24047.473,1910.231
41906.605,-24757.098,1924.044,41630.359,-24874.092,1924.044,42182.852,-24640.104,1924.044
42145.082,-25395.186,1948.951,41852.566,-25461.771,1948.951,42437.598,-25328.6,1948.951
42299.77,-26039.719,1988.727,42003.734,-26088.334,1988.727,42595.805,-25991.104,1988.727
42390.004,-26619.799,2032.717,42090.012,-26621.984,2032.717,42637.039,-26622.184,2032.717
42364.223,-27264.332,2092.749,42066.273,-27229.305,2092.749,42662.172,-27299.359,2092.749
42295.133,-27797.287,2152.937,42004.535,-27722.775,2152.937,42585.73,-27871.799,2152.937
42127.355,-28419.066,2230.853,41836.758,-28344.555,2230.853,42417.953,-28493.578,2230.853
41925.035,-28991.506,2312.995,41645.328,-28883.047,2312.995,42204.742,-29099.965,2312.995
41683.234,-29608.352,2410.944,41407.332,-29490.547,2410.944,41959.137,-29726.156,2410.944
41421.691,-30126.502,2500.09,41162.359,-29975.682,2500.09,41681.023,-30277.322,2500.09
41165.078,-30605.168,2588.332,40905.746,-30454.348,2588.332,41424.41,-30755.988,2588.332
40839.383,-31133.189,2693.633,40584.082,-30975.641,2693.633,41094.684,-31290.738,2693.633
40518.637,-31656.279,2801.381,40263.336,-31498.73,2801.381,40773.938,-31813.828,2801.381
40143.598,-32238.584,2931.226,39892.906,-32073.799,2931.226,40437.699,-32434.154,2931.226
39773.496,-32806.082,3062.232,39522.805,-32641.297,3062.232,40024.188,-32970.867,3062.232
39403.391,-33324.223,3190.832,39152.699,-33159.438,3190.832,39706.809,-33527.691,3190.832
39122.109,-33807.816,3306.766,38871.418,-33643.031,3306.766,39372.801,-33972.602,3306.766
38826.023,-34266.742,3424.217,38575.332,-34101.957,3424.217,39076.715,-34431.527,3424.217
38554.602,-34607.238,3514.374,38368.141,-34372.223,3514.374,38741.062,-34842.254,3514.374
38228.914,-34755.281,3566.204,38126.996,-34473.125,3566.204,38330.832,-35037.438,3566.204
37908.16,-34834.234,3599.03,37874.379,-34536.141,3599.03,37941.941,-35132.328,3599.03
37330.801,-34873.707,3637.991,37327.371,-34573.727,3637.991,37334.23,-35173.688,3637.991
36753.43,-34873.707,3661.443,36785.98,-34575.477,3661.443,36720.879,-35171.938,3661.443
36032.957,-34804.629,3679.061,36065.508,-34506.398,3679.061,36000.406,-35102.859,3679.061
35233.535,-34681.266,3689.499,35306.75,-34390.336,3689.499,35160.32,-34972.195,3689.499
34453.836,-34528.297,3694.427,34514.914,-34234.578,3694.427,34392.758,-34822.016,3694.427
33634.676,-34375.312,3695.378,33695.754,-34081.594,3695.378,33573.598,-34669.031,3695.378
32800.719,-34202.594,3695.254,32861.797,-33908.875,3695.254,32739.643,-34496.312,3695.254
31927.268,-34015.074,3695.951,31988.344,-33721.355,3695.951,31866.191,-34308.793,3695.951
31157.447,-33852.219,3699.146,31218.523,-33558.5,3699.146,31096.371,-34145.938,3699.146
30427.102,-33733.789,3706.332,30488.178,-33440.07,3706.332,30366.025,-34027.508,3706.332
29583.256,-33620.289,3724.888,29614.088,-33321.879,3724.888,29552.424,-33918.699,3724.888
28813.436,-33575.875,3763.089,28801.361,-33276.117,3763.089,28825.51,-33875.633,3763.089
28142.314,-33669.637,3838.578,28047.627,-33384.973,3838.578,28237.002,-33954.301,3838.578
27510.662,-33906.508,3945.449,27352.039,-33651.875,3945.449,27669.285,-34161.141,3945.449
26992.514,-34247.004,4060.322,26800.242,-34016.719,4060.322,27184.785,-34477.289,4060.322
26439.82,-34696.062,4203.971,26222.039,-34489.734,4203.971,26657.602,-34902.391,4203.971
26005.559,-35194.48,4349.702,25763.691,-35017.0,4349.702,26247.426,-35371.961,4349.702
25630.512,-35687.949,4490.086,25388.645,-35510.469,4490.086,25872.379,-35865.43,4490.086
25270.268,-36255.438,4642.032,25013.83,-36099.746,4642.032,25526.705,-36411.129,4642.032
24900.16,-36926.559,4816.313,24631.682,-36792.695,4816.313,25168.639,-37060.422,4816.313
24628.75,-37503.93,4962.242,24360.271,-37370.066,4962.242,24897.229,-37637.793,4962.242
24322.797,-38184.922,5130.496,24054.318,-38051.059,5130.496,24591.275,-38318.785,5130.496
24006.969,-38836.305,5292.266,23738.49,-38702.441,5292.266,24275.447,-38970.168,5292.266
23730.623,-39398.863,5430.812,23462.145,-39265.0,5430.812,23999.102,-39532.727,5430.812
23454.271,-39902.203,5554.976,23185.793,-39768.34,5554.976,23722.75,-40036.066,5554.976
23177.922,-40405.559,5676.371,22927.463,-40240.422,5676.371,23428.381,-40570.695,5676.371
22852.223,-40849.684,5789.511,22628.939,-40649.324,5789.511,23075.506,-41050.043,5789.511
22496.924,-41274.078,5896.939,22273.641,-41073.719,5896.939,22720.207,-41474.438,5896.939
22047.865,-41654.059,5997.1,21884.455,-41402.469,5997.1,22211.275,-41905.648,5997.1
